#ignore first line
50 37 0.0625
50 183 0.25
50 40 0.09090909090909091
50 99 0.5
50 15 0.03571428571428571
51 50 0.0625
51 147 0.16666666666666666
51 39 0.1
51 23 0.058823529411764705
51 219 0.16666666666666666
51 183 0.25
52 157 0.2
52 131 0.125
52 44 0.038461538461538464
52 109 0.1111111111111111
53 34 0.2
53 30 0.07142857142857142
53 31 0.1
54 13 0.03225806451612903
54 70 0.2
55 17 0.07692307692307693
55 33 0.07142857142857142
55 110 0.25
55 62 0.16666666666666666
55 40 0.09090909090909091
56 17 0.07692307692307693
56 162 0.1111111111111111
56 163 0.25
56 134 0.14285714285714285
56 44 0.038461538461538464
56 111 0.14285714285714285
57 172 0.14285714285714285
57 119 0.2
57 41 0.1
57 43 0.029411764705882353
57 160 0.16666666666666666
57 15 0.03571428571428571
57 64 0.1
58 18 0.125
58 80 0.5
58 46 0.05
58 66 0.5
59 174 0.5
59 100 0.5
59 37 0.0625
59 152 0.25
59 43 0.029411764705882353
59 124 0.1111111111111111
59 29 0.045454545454545456
59 46 0.05
59 95 0.05555555555555555
59 94 0.1
60 215 0.2
60 67 0.07142857142857142
60 14 0.045454545454545456
60 95 0.05555555555555555
60 38 0.14285714285714285
61 33 0.07142857142857142
61 50 0.0625
61 146 0.5
62 132 0.25
62 55 0.1
62 144 0.5
63 123 0.2
63 44 0.038461538461538464
63 93 0.1111111111111111
63 131 0.125
63 104 0.14285714285714285
64 57 0.07692307692307693
64 81 0.25
64 43 0.029411764705882353
64 47 0.14285714285714285
64 48 0.08333333333333333
65 41 0.1
66 58 0.125
67 211 0.2
67 135 0.25
67 120 0.16666666666666666
67 43 0.029411764705882353
67 60 0.1
67 216 0.3333333333333333
67 48 0.08333333333333333
68 43 0.029411764705882353
68 46 0.05
68 48 0.08333333333333333
69 22 0.058823529411764705
70 13 0.03225806451612903
70 54 0.16666666666666666
71 121 0.5
71 67 0.07142857142857142
71 178 0.5
71 73 0.25
71 74 0.07142857142857142
71 171 0.16666666666666666
71 44 0.038461538461538464
71 63 0.07692307692307693
72 122 0.09090909090909091
72 76 0.25
72 31 0.1
73 171 0.16666666666666666
73 71 0.06666666666666667
74 194 0.14285714285714285
74 166 0.16666666666666666
74 71 0.06666666666666667
74 41 0.1
74 43 0.029411764705882353
74 204 0.16666666666666666
74 48 0.08333333333333333
75 25 0.07142857142857142
75 117 0.5
75 44 0.038461538461538464
75 85 0.125
76 83 0.1111111111111111
76 72 0.14285714285714285
77 37 0.0625
77 182 0.5
78 124 0.1111111111111111
78 84 0.07692307692307693
78 36 0.09090909090909091
78 29 0.045454545454545456
79 141 0.25
79 36 0.09090909090909091
79 53 0.2
79 105 0.1
79 90 0.16666666666666666
79 139 0.5
79 29 0.045454545454545456
79 94 0.1
79 462 0.125
80 58 0.125
81 30 0.07142857142857142
81 64 0.1
82 185 0.25
82 264 0.04
82 13 0.03225806451612903
82 54 0.16666666666666666
82 168 0.25
83 153 0.16666666666666666
83 203 0.5
83 76 0.25
83 159 0.1
83 72 0.14285714285714285
84 36 0.09090909090909091
84 188 0.16666666666666666
84 212 0.16666666666666666
84 124 0.1111111111111111
84 29 0.045454545454545456
84 78 0.125
85 25 0.07142857142857142
85 169 0.5
85 75 0.14285714285714285
85 210 0.5
86 49 0.125
86 24 0.125
87 129 0.2
87 27 0.14285714285714285
87 13 0.03225806451612903
87 120 0.16666666666666666
88 82 0.1
88 13 0.03225806451612903
88 70 0.2
89 42 0.125
89 35 0.1
90 257 0.07692307692307693
90 141 0.25
90 79 0.05555555555555555
91 108 0.25
91 40 0.09090909090909091
92 17 0.07692307692307693
93 52 0.09090909090909091
93 44 0.038461538461538464
93 109 0.1111111111111111
93 63 0.07692307692307693
94 59 0.05555555555555555
94 213 0.5
94 31 0.1
94 79 0.05555555555555555
94 190 0.5
95 44 0.038461538461538464
95 133 0.3333333333333333
95 199 0.5
95 122 0.09090909090909091
95 59 0.05555555555555555
95 60 0.1
95 29 0.045454545454545456
95 94 0.1
96 22 0.058823529411764705
96 103 0.16666666666666666
96 106 0.5
96 42 0.125
96 43 0.029411764705882353
96 107 0.0625
96 175 0.5
97 25 0.07142857142857142
97 156 0.14285714285714285
97 112 0.25
98 31 0.1
99 50 0.0625
100 59 0.05555555555555555
101 27 0.14285714285714285
102 177 0.125
102 186 0.3333333333333333
102 28 0.09090909090909091
102 165 0.14285714285714285
102 205 0.125
103 196 0.25
103 207 0.25
103 96 0.07692307692307693
104 44 0.038461538461538464
104 126 0.2
104 63 0.07692307692307693
105 189 0.2
105 181 0.2
105 30 0.07142857142857142
105 79 0.05555555555555555
105 184 0.16666666666666666
106 96 0.07692307692307693
107 113 0.16666666666666666
107 180 0.2
107 136 0.3333333333333333
107 43 0.029411764705882353
107 173 0.25
107 46 0.05
107 47 0.14285714285714285
107 96 0.07692307692307693
108 91 0.2
108 40 0.09090909090909091
109 52 0.09090909090909091
109 44 0.038461538461538464
109 93 0.1111111111111111
109 167 0.2
109 104 0.14285714285714285
110 91 0.2
110 55 0.1
110 40 0.09090909090909091
111 142 0.14285714285714285
111 56 0.08333333333333333
112 97 0.16666666666666666
112 23 0.058823529411764705
113 107 0.0625
113 180 0.2
113 173 0.25
114 25 0.07142857142857142
114 138 0.25
114 193 0.25
115 28 0.09090909090909091
115 13 0.03225806451612903
115 102 0.08333333333333333
116 79 0.05555555555555555
117 75 0.14285714285714285
118 21 0.09090909090909091
118 143 0.5
118 15 0.03571428571428571
119 57 0.07692307692307693
119 172 0.14285714285714285
120 67 0.07142857142857142
120 158 0.5
120 87 0.14285714285714285
121 71 0.06666666666666667
122 84 0.07692307692307693
122 148 0.25
122 72 0.14285714285714285
122 155 0.2
122 29 0.045454545454545456
122 95 0.05555555555555555
123 52 0.09090909090909091
123 44 0.038461538461538464
123 93 0.1111111111111111
123 63 0.07692307692307693
124 59 0.05555555555555555
124 84 0.07692307692307693
124 78 0.125
124 95 0.05555555555555555
124 171 0.16666666666666666
125 161 0.16666666666666666
125 35 0.1
125 197 0.16666666666666666
125 22 0.058823529411764705
125 151 0.16666666666666666
125 115 0.2
126 44 0.038461538461538464
126 104 0.14285714285714285
127 43 0.029411764705882353
127 149 0.1
128 137 0.25
128 130 0.5
128 51 0.09090909090909091
128 39 0.1
128 23 0.058823529411764705
129 20 0.25
129 87 0.14285714285714285
130 128 0.125
131 201 0.25
131 52 0.09090909090909091
131 44 0.038461538461538464
131 63 0.07692307692307693
132 50 0.0625
132 62 0.16666666666666666
133 95 0.05555555555555555
134 162 0.1111111111111111
134 111 0.14285714285714285
134 56 0.08333333333333333
135 67 0.07142857142857142
136 107 0.0625
137 49 0.125
137 128 0.125
138 193 0.25
138 114 0.2
139 79 0.05555555555555555
140 31 0.1
141 90 0.16666666666666666
141 79 0.05555555555555555
142 163 0.25
142 134 0.14285714285714285
142 111 0.14285714285714285
142 56 0.08333333333333333
143 118 0.16666666666666666
144 62 0.16666666666666666
145 43 0.029411764705882353
145 164 0.125
145 46 0.05
146 61 0.2
147 51 0.09090909090909091
147 23 0.058823529411764705
148 122 0.09090909090909091
148 159 0.1
149 145 0.14285714285714285
149 43 0.029411764705882353
149 164 0.125
149 46 0.05
149 127 0.25
150 25 0.07142857142857142
151 161 0.16666666666666666
151 197 0.16666666666666666
151 125 0.09090909090909091
152 59 0.05555555555555555
152 133 0.3333333333333333
152 95 0.05555555555555555
153 34 0.2
153 83 0.1111111111111111
153 198 0.5
154 25 0.07142857142857142
155 257 0.07692307692307693
155 122 0.09090909090909091
156 97 0.16666666666666666
156 154 0.25
156 170 0.5
156 168 0.25
157 52 0.09090909090909091
157 93 0.1111111111111111
157 63 0.07692307692307693
158 120 0.16666666666666666
159 195 0.5
159 148 0.25
159 202 0.3333333333333333
159 122 0.09090909090909091
159 155 0.2
159 83 0.1111111111111111
160 57 0.07692307692307693
160 172 0.14285714285714285
160 119 0.2
161 197 0.16666666666666666
161 125 0.09090909090909091
161 151 0.16666666666666666
162 142 0.14285714285714285
162 187 0.25
162 134 0.14285714285714285
162 111 0.14285714285714285
162 56 0.08333333333333333
163 142 0.14285714285714285
163 56 0.08333333333333333
164 145 0.14285714285714285
164 149 0.1
164 46 0.05
164 48 0.08333333333333333
165 28 0.09090909090909091
165 13 0.03225806451612903
165 102 0.08333333333333333
165 223 0.25
166 74 0.07142857142857142
166 204 0.16666666666666666
166 194 0.14285714285714285
167 44 0.038461538461538464
167 109 0.1111111111111111
167 63 0.07692307692307693
168 82 0.1
168 156 0.14285714285714285
169 85 0.125
170 156 0.14285714285714285
171 73 0.25
171 124 0.1111111111111111
171 71 0.06666666666666667
172 57 0.07692307692307693
172 119 0.2
172 160 0.16666666666666666
173 113 0.16666666666666666
173 107 0.0625
174 59 0.05555555555555555
175 96 0.07692307692307693
176 49 0.125
176 209 0.5
176 24 0.125
177 217 0.2
177 28 0.09090909090909091
177 102 0.08333333333333333
178 71 0.06666666666666667
179 26 0.1
179 15 0.03571428571428571
179 32 0.125
180 113 0.16666666666666666
180 107 0.0625
180 136 0.3333333333333333
181 105 0.1
181 184 0.16666666666666666
182 77 0.25
183 50 0.0625
183 51 0.09090909090909091
184 105 0.1
184 189 0.2
184 181 0.2
185 82 0.1
185 13 0.03225806451612903
186 177 0.125
186 102 0.08333333333333333
187 162 0.1111111111111111
187 134 0.14285714285714285
187 111 0.14285714285714285
188 36 0.09090909090909091
188 84 0.07692307692307693
188 29 0.045454545454545456
189 105 0.1
189 181 0.2
189 184 0.16666666666666666
190 94 0.1
191 482 0.06666666666666667
191 220 0.2
191 22 0.058823529411764705
192 43 0.029411764705882353
192 46 0.05
192 48 0.08333333333333333
193 114 0.2
193 138 0.25
194 74 0.07142857142857142
194 204 0.16666666666666666
194 166 0.16666666666666666
195 159 0.1
196 207 0.25
196 103 0.16666666666666666
197 161 0.16666666666666666
197 125 0.09090909090909091
197 151 0.16666666666666666
198 153 0.16666666666666666
199 95 0.05555555555555555
200 57 0.07692307692307693
200 172 0.14285714285714285
200 160 0.16666666666666666
201 154 0.25
201 131 0.125
201 44 0.038461538461538464
202 95 0.05555555555555555
202 159 0.1
203 83 0.1111111111111111
204 74 0.07142857142857142
204 166 0.16666666666666666
204 194 0.14285714285714285
205 177 0.125
205 217 0.2
205 28 0.09090909090909091
205 102 0.08333333333333333
205 224 0.07142857142857142
206 220 0.2
206 22 0.058823529411764705
207 196 0.25
207 103 0.16666666666666666
208 147 0.16666666666666666
208 37 0.0625
209 176 0.16666666666666666
210 85 0.125
211 465 0.06666666666666667
211 67 0.07142857142857142
211 135 0.25
212 84 0.07692307692307693
212 36 0.09090909090909091
212 29 0.045454545454545456
213 94 0.1
214 43 0.029411764705882353
214 46 0.05
214 47 0.14285714285714285
214 48 0.08333333333333333
215 60 0.1
215 14 0.045454545454545456
215 38 0.14285714285714285
216 67 0.07142857142857142
216 135 0.25
217 177 0.125
217 205 0.125
217 102 0.08333333333333333
218 221 0.5
218 147 0.16666666666666666
218 37 0.0625
218 219 0.16666666666666666
219 218 0.14285714285714285
219 51 0.09090909090909091
219 39 0.1
220 22 0.058823529411764705
220 191 0.16666666666666666
220 206 0.25
221 218 0.14285714285714285
222 46 0.05
222 149 0.1
222 214 0.14285714285714285
222 48 0.08333333333333333
223 165 0.14285714285714285
223 224 0.07142857142857142
224 225 0.125
224 227 0.14285714285714285
224 54 0.16666666666666666
224 13 0.03225806451612903
224 10 0.14285714285714285
224 205 0.125
224 223 0.25
225 226 0.25
225 230 0.125
225 224 0.07142857142857142
226 225 0.125
226 224 0.07142857142857142
227 226 0.25
227 228 0.25
227 236 0.2
227 224 0.07142857142857142
228 227 0.14285714285714285
228 236 0.2
229 225 0.125
229 230 0.125
230 225 0.125
230 233 0.5
230 235 0.5
230 229 0.3333333333333333
231 225 0.125
231 237 0.5
231 232 0.14285714285714285
232 234 0.5
232 238 0.3333333333333333
232 231 0.2
233 230 0.125
234 232 0.14285714285714285
235 230 0.125
236 227 0.14285714285714285
236 228 0.25
236 224 0.07142857142857142
237 231 0.2
238 232 0.14285714285714285
239 241 0.125
239 21 0.09090909090909091
239 55 0.1
239 232 0.14285714285714285
239 249 0.5
239 240 0.25
239 238 0.3333333333333333
239 32 0.125
240 243 0.16666666666666666
240 239 0.09090909090909091
241 242 0.16666666666666666
241 244 0.16666666666666666
241 247 0.125
241 239 0.09090909090909091
242 241 0.125
242 252 0.125
242 245 0.08333333333333333
243 253 0.5
243 246 0.16666666666666666
243 240 0.25
244 241 0.125
244 245 0.08333333333333333
244 256 0.25
245 242 0.16666666666666666
245 244 0.16666666666666666
245 248 0.3333333333333333
245 250 0.1
245 252 0.125
245 256 0.25
246 243 0.16666666666666666
246 254 0.25
246 247 0.125
247 241 0.125
247 250 0.1
247 246 0.16666666666666666
247 254 0.25
248 245 0.08333333333333333
249 239 0.09090909090909091
250 251 0.5
250 252 0.125
250 245 0.08333333333333333
250 247 0.125
250 248 0.3333333333333333
251 250 0.1
252 250 0.1
252 482 0.06666666666666667
252 245 0.08333333333333333
252 242 0.16666666666666666
253 243 0.16666666666666666
254 246 0.16666666666666666
254 247 0.125
255 250 0.1
256 244 0.16666666666666666
256 245 0.08333333333333333
257 194 0.14285714285714285
257 259 0.5
257 84 0.07692307692307693
257 258 0.16666666666666666
257 260 0.25
257 90 0.16666666666666666
257 155 0.2
257 64 0.1
258 257 0.07692307692307693
258 260 0.25
258 261 0.5
259 257 0.07692307692307693
260 257 0.07692307692307693
260 258 0.16666666666666666
261 258 0.16666666666666666
262 74 0.07142857142857142
262 52 0.09090909090909091
262 38 0.14285714285714285
262 263 0.5
262 126 0.2
263 262 0.14285714285714285
264 129 0.2
264 274 0.2
264 265 0.02631578947368421
264 109 0.1111111111111111
264 331 0.09090909090909091
264 268 0.08333333333333333
264 333 0.25
264 82 0.1
264 376 0.5
264 157 0.2
264 95 0.05555555555555555
264 288 0.1111111111111111
265 369 0.2
265 325 0.0625
265 327 0.16666666666666666
265 296 0.1
265 266 0.09090909090909091
265 367 0.1
265 264 0.04
265 335 0.125
265 305 0.1
265 434 0.09090909090909091
265 275 0.14285714285714285
265 303 0.14285714285714285
265 279 0.07142857142857142
265 315 0.06666666666666667
265 342 0.06666666666666667
266 265 0.02631578947368421
266 314 0.5
266 267 0.06666666666666667
266 269 0.05
266 359 0.16666666666666666
267 322 0.16666666666666666
267 307 0.2
267 266 0.09090909090909091
267 460 0.25
267 323 0.16666666666666666
267 286 0.16666666666666666
267 271 0.1111111111111111
268 273 0.06666666666666667
268 289 0.1
268 264 0.04
268 368 0.5
268 270 0.07692307692307693
268 352 0.125
269 425 0.5
269 290 0.09090909090909091
269 332 0.08333333333333333
269 400 0.5
269 278 0.16666666666666666
269 362 0.125
269 329 0.5
269 266 0.09090909090909091
269 272 0.05263157894736842
269 304 0.2
270 289 0.1
270 268 0.08333333333333333
270 389 0.3333333333333333
270 310 0.125
270 284 0.2
270 374 0.16666666666666666
271 267 0.06666666666666667
271 285 0.16666666666666666
271 311 0.5
272 345 0.2
272 291 0.1111111111111111
272 308 0.08333333333333333
272 265 0.02631578947368421
272 276 0.0625
272 269 0.05
272 388 0.2
272 319 0.06666666666666667
273 277 0.05555555555555555
273 440 0.25
273 280 0.1111111111111111
273 378 0.14285714285714285
273 268 0.08333333333333333
273 431 0.5
274 281 0.0625
274 264 0.04
275 265 0.02631578947368421
275 370 0.5
275 358 0.14285714285714285
276 385 0.25
276 354 0.07692307692307693
276 308 0.08333333333333333
276 319 0.06666666666666667
276 388 0.2
276 351 0.2
276 272 0.05263157894736842
277 273 0.06666666666666667
277 375 0.3333333333333333
277 295 0.25
277 280 0.1111111111111111
277 282 0.07692307692307693
277 379 0.3333333333333333
277 317 0.3333333333333333
277 366 0.3333333333333333
278 297 0.2
278 269 0.05
278 294 0.1111111111111111
279 265 0.02631578947368421
279 299 0.125
279 357 0.08333333333333333
279 344 0.2
280 273 0.06666666666666667
280 451 0.14285714285714285
280 277 0.05555555555555555
280 264 0.04
281 353 0.125
281 274 0.2
281 292 0.08333333333333333
281 264 0.04
281 377 0.14285714285714285
281 442 0.16666666666666666
281 331 0.09090909090909091
281 316 0.1111111111111111
282 273 0.06666666666666667
282 450 0.16666666666666666
282 277 0.05555555555555555
282 318 0.08333333333333333
282 302 0.125
282 352 0.125
283 275 0.14285714285714285
283 421 0.25
283 264 0.04
283 348 0.14285714285714285
283 413 0.25
283 334 0.25
284 270 0.07692307692307693
284 310 0.125
285 373 0.25
285 271 0.1111111111111111
285 328 0.14285714285714285
286 267 0.06666666666666667
286 349 0.09090909090909091
286 271 0.1111111111111111
287 276 0.0625
287 279 0.07142857142857142
287 313 0.14285714285714285
287 394 0.5
287 382 0.125
287 272 0.05263157894736842
288 393 0.16666666666666666
288 300 0.2
288 437 0.16666666666666666
288 264 0.04
289 378 0.14285714285714285
289 432 0.5
289 268 0.08333333333333333
289 270 0.07692307692307693
289 408 0.5
290 298 0.16666666666666666
290 405 0.25
290 269 0.05
290 359 0.16666666666666666
290 309 0.125
291 371 0.25
291 277 0.05555555555555555
291 326 0.3333333333333333
291 279 0.07142857142857142
291 264 0.04
291 272 0.05263157894736842
292 281 0.0625
292 353 0.125
292 331 0.09090909090909091
292 316 0.1111111111111111
292 442 0.16666666666666666
293 265 0.02631578947368421
293 338 0.09090909090909091
293 339 0.14285714285714285
293 417 0.5
293 287 0.08333333333333333
294 354 0.07692307692307693
294 278 0.16666666666666666
294 319 0.06666666666666667
294 336 0.25
295 277 0.05555555555555555
296 265 0.02631578947368421
296 306 0.1111111111111111
296 301 0.07692307692307693
296 414 0.14285714285714285
297 336 0.25
297 278 0.16666666666666666
297 294 0.1111111111111111
298 290 0.09090909090909091
298 343 0.08333333333333333
298 392 0.5
299 313 0.14285714285714285
299 372 0.3333333333333333
299 445 0.3333333333333333
299 279 0.07142857142857142
300 288 0.1111111111111111
300 404 0.25
300 264 0.04
301 306 0.1111111111111111
301 423 0.125
301 296 0.1
301 363 0.1111111111111111
301 414 0.14285714285714285
301 395 0.3333333333333333
302 282 0.07692307692307693
302 397 0.125
302 318 0.08333333333333333
303 265 0.02631578947368421
303 426 0.25
303 340 0.25
303 279 0.07142857142857142
304 332 0.08333333333333333
304 269 0.05
305 265 0.02631578947368421
305 315 0.06666666666666667
305 452 0.14285714285714285
305 342 0.06666666666666667
306 301 0.07692307692307693
306 414 0.14285714285714285
306 296 0.1
307 267 0.06666666666666667
307 460 0.25
308 385 0.25
308 354 0.07692307692307693
308 276 0.0625
308 351 0.2
308 272 0.05263157894736842
309 290 0.09090909090909091
309 403 0.25
309 421 0.25
309 461 0.5
310 364 0.16666666666666666
310 284 0.2
310 270 0.07692307692307693
310 312 0.5
311 271 0.1111111111111111
312 310 0.125
313 299 0.125
313 287 0.08333333333333333
313 271 0.1111111111111111
313 382 0.125
314 266 0.09090909090909091
315 305 0.1
315 434 0.09090909090909091
315 325 0.0625
315 342 0.06666666666666667
315 327 0.16666666666666666
315 265 0.02631578947368421
315 335 0.125
316 281 0.0625
316 357 0.08333333333333333
316 292 0.08333333333333333
316 325 0.0625
316 279 0.07142857142857142
317 277 0.05555555555555555
317 295 0.25
318 450 0.16666666666666666
318 387 0.16666666666666666
318 282 0.07692307692307693
318 397 0.125
318 302 0.125
318 352 0.125
319 321 0.06666666666666667
319 276 0.0625
319 294 0.1111111111111111
319 296 0.1
319 324 0.14285714285714285
319 272 0.05263157894736842
319 320 0.1
320 321 0.06666666666666667
320 338 0.09090909090909091
320 435 0.14285714285714285
320 324 0.14285714285714285
320 319 0.06666666666666667
321 341 0.125
321 319 0.06666666666666667
321 422 0.16666666666666666
321 410 0.25
321 349 0.09090909090909091
321 287 0.08333333333333333
321 320 0.1
322 307 0.2
322 267 0.06666666666666667
322 439 0.2
323 322 0.16666666666666666
323 267 0.06666666666666667
323 363 0.1111111111111111
323 286 0.16666666666666666
324 448 0.5
324 287 0.08333333333333333
324 319 0.06666666666666667
324 320 0.1
325 305 0.1
325 455 0.16666666666666666
325 265 0.02631578947368421
325 330 0.2
325 315 0.06666666666666667
325 316 0.1111111111111111
325 333 0.25
325 347 0.25
326 291 0.1111111111111111
327 265 0.02631578947368421
327 434 0.09090909090909091
327 315 0.06666666666666667
328 321 0.06666666666666667
328 337 0.25
328 285 0.16666666666666666
328 398 0.5
329 269 0.05
330 444 0.25
330 325 0.0625
331 281 0.0625
331 292 0.08333333333333333
331 429 0.5
331 350 0.2
331 264 0.04
332 456 0.3333333333333333
332 409 0.2
332 282 0.07692307692307693
332 269 0.05
332 447 0.25
332 304 0.2
333 325 0.0625
333 264 0.04
334 283 0.08333333333333333
335 265 0.02631578947368421
335 315 0.06666666666666667
335 342 0.06666666666666667
335 367 0.1
336 297 0.2
336 294 0.1111111111111111
337 290 0.09090909090909091
337 266 0.09090909090909091
337 328 0.14285714285714285
338 306 0.1111111111111111
338 293 0.125
338 343 0.08333333333333333
338 382 0.125
338 319 0.06666666666666667
338 320 0.1
339 265 0.02631578947368421
339 419 0.5
339 293 0.125
339 326 0.3333333333333333
340 426 0.25
340 303 0.14285714285714285
341 321 0.06666666666666667
341 410 0.25
341 349 0.09090909090909091
341 422 0.16666666666666666
342 305 0.1
342 386 0.14285714285714285
342 434 0.09090909090909091
342 265 0.02631578947368421
342 315 0.06666666666666667
342 335 0.125
343 361 0.25
343 405 0.25
343 338 0.09090909090909091
343 265 0.02631578947368421
343 298 0.16666666666666666
343 411 0.25
344 279 0.07142857142857142
345 346 0.5
345 276 0.0625
345 272 0.05263157894736842
346 345 0.2
347 325 0.0625
347 455 0.16666666666666666
348 283 0.08333333333333333
348 413 0.25
348 407 0.25
349 321 0.06666666666666667
349 433 0.5
349 341 0.125
349 286 0.16666666666666666
349 271 0.1111111111111111
349 384 0.1
350 273 0.06666666666666667
350 274 0.2
350 331 0.09090909090909091
350 270 0.07692307692307693
351 276 0.0625
351 308 0.08333333333333333
351 272 0.05263157894736842
352 282 0.07692307692307693
352 428 0.5
352 268 0.08333333333333333
352 318 0.08333333333333333
353 281 0.0625
353 377 0.14285714285714285
353 292 0.08333333333333333
353 412 0.16666666666666666
354 402 0.2
354 276 0.0625
354 294 0.1111111111111111
354 308 0.08333333333333333
354 383 0.25
354 272 0.05263157894736842
355 265 0.02631578947368421
355 305 0.1
355 315 0.06666666666666667
355 342 0.06666666666666667
355 386 0.14285714285714285
356 401 0.25
356 380 0.09090909090909091
356 277 0.05555555555555555
356 436 0.25
