500 1698
30 17 0.058823529411764705
30 18 0.043478260869565216
30 21 0.08333333333333333
30 152 0.2
30 188 0.16666666666666666
30 62 0.0625
31 40 0.07692307692307693
31 25 0.07692307692307693
31 221 0.2
32 81 0.2
32 37 0.05555555555555555
32 54 0.058823529411764705
32 97 0.3333333333333333
32 43 0.16666666666666666
32 94 0.5
32 125 0.16666666666666666
32 14 0.03571428571428571
33 60 0.125
33 77 0.25
33 23 0.0625
34 24 0.08333333333333333
34 29 0.14285714285714285
34 38 0.2
34 119 0.16666666666666666
35 16 0.25
35 112 0.09090909090909091
35 163 0.08333333333333333
35 184 0.1
35 58 0.25
35 12 0.038461538461538464
36 43 0.16666666666666666
36 52 0.0625
36 103 0.25
36 91 0.25
36 14 0.03571428571428571
36 127 0.25
37 32 0.05555555555555555
37 18 0.043478260869565216
37 68 0.125
37 114 0.14285714285714285
37 54 0.058823529411764705
37 100 0.2
37 93 0.14285714285714285
37 189 0.25
38 34 0.1111111111111111
38 30 0.041666666666666664
39 48 0.1
39 73 0.125
39 21 0.08333333333333333
39 61 0.06666666666666667
40 131 0.125
40 150 0.2
40 25 0.07692307692307693
40 203 0.25
40 221 0.2
40 31 0.16666666666666666
41 14 0.03571428571428571
42 145 0.1111111111111111
42 84 0.125
42 26 0.05555555555555555
42 171 0.1111111111111111
42 44 0.1
42 207 0.14285714285714285
43 32 0.05555555555555555
43 129 0.05555555555555555
43 36 0.07692307692307693
44 42 0.07692307692307693
44 63 0.2
44 62 0.0625
44 22 0.2
44 15 0.08333333333333333
45 49 0.1
45 169 0.2
45 14 0.03571428571428571
45 89 0.0625
46 222 0.5
46 21 0.08333333333333333
46 110 0.25
47 156 0.125
47 21 0.08333333333333333
47 13 0.047619047619047616
48 209 0.14285714285714285
48 37 0.05555555555555555
48 39 0.125
48 170 0.125
48 30 0.041666666666666664
48 21 0.08333333333333333
49 41 0.25
49 171 0.1111111111111111
49 45 0.1111111111111111
49 14 0.03571428571428571
50 18 0.043478260869565216
50 108 0.25
50 34 0.1111111111111111
51 113 0.125
51 124 0.16666666666666666
51 23 0.0625
52 83 0.5
52 59 0.125
52 36 0.07692307692307693
52 53 0.1
52 55 0.2
52 199 0.2
52 27 0.09090909090909091
52 14 0.03571428571428571
53 122 0.2
53 52 0.0625
53 158 0.16666666666666666
54 32 0.05555555555555555
54 37 0.05555555555555555
54 220 0.14285714285714285
54 74 0.1
54 140 0.2
54 109 0.1111111111111111
54 69 0.1
54 85 0.16666666666666666
55 52 0.0625
55 157 0.5
56 13 0.047619047619047616
56 21 0.08333333333333333
57 32 0.05555555555555555
57 18 0.043478260869565216
57 196 0.5
57 93 0.14285714285714285
58 112 0.09090909090909091
58 35 0.08333333333333333
59 65 0.16666666666666666
59 139 0.2
59 52 0.0625
59 111 0.1111111111111111
60 112 0.09090909090909091
60 33 0.14285714285714285
60 51 0.1111111111111111
60 12 0.038461538461538464
61 192 0.5
61 18 0.043478260869565216
61 195 0.2
61 73 0.125
61 57 0.125
61 39 0.125
61 167 0.1111111111111111
61 95 0.14285714285714285
62 18 0.043478260869565216
62 116 0.25
62 178 0.2
62 44 0.1
62 82 0.25
62 30 0.041666666666666664
62 479 0.1
63 64 0.16666666666666666
63 44 0.1
64 88 0.1
64 63 0.2
65 59 0.125
65 182 0.2
65 111 0.1111111111111111
66 128 0.16666666666666666
66 152 0.2
66 67 0.2
66 173 0.2
66 30 0.041666666666666664
67 64 0.16666666666666666
67 66 0.09090909090909091
67 30 0.041666666666666664
68 120 0.3333333333333333
68 137 0.125
68 18 0.043478260869565216
68 37 0.05555555555555555
69 193 0.25
69 74 0.1
69 220 0.14285714285714285
69 109 0.1111111111111111
69 54 0.058823529411764705
70 160 0.25
70 17 0.058823529411764705
70 117 0.16666666666666666
70 142 0.25
71 33 0.14285714285714285
71 51 0.1111111111111111
71 161 0.3333333333333333
71 23 0.0625
72 49 0.1
72 171 0.1111111111111111
72 14 0.03571428571428571
73 167 0.1111111111111111
73 61 0.06666666666666667
73 206 0.25
73 39 0.125
74 220 0.14285714285714285
74 140 0.2
74 69 0.1
74 54 0.058823529411764705
75 40 0.07692307692307693
75 25 0.07692307692307693
75 190 0.3333333333333333
75 14 0.03571428571428571
75 201 0.3333333333333333
76 156 0.125
76 13 0.047619047619047616
76 15 0.08333333333333333
77 33 0.14285714285714285
77 23 0.0625
78 16 0.25
78 121 0.16666666666666666
78 12 0.038461538461538464
79 66 0.09090909090909091
79 90 0.5
79 13 0.047619047619047616
79 30 0.041666666666666664
80 17 0.058823529411764705
80 138 0.25
80 218 0.2
81 32 0.05555555555555555
81 125 0.16666666666666666
82 62 0.0625
83 52 0.0625
84 145 0.1111111111111111
84 42 0.07692307692307693
84 26 0.05555555555555555
85 129 0.05555555555555555
85 74 0.1
85 54 0.058823529411764705
86 24 0.08333333333333333
86 102 0.16666666666666666
87 98 0.2
87 51 0.1111111111111111
87 132 0.1111111111111111
87 118 0.06666666666666667
87 23 0.0625
87 12 0.038461538461538464
87 175 0.5
88 64 0.16666666666666666
88 146 0.125
88 179 0.125
88 198 0.2
88 63 0.2
89 197 0.16666666666666666
89 14 0.03571428571428571
89 183 0.14285714285714285
89 216 0.16666666666666666
89 28 0.09090909090909091
89 45 0.1111111111111111
89 126 0.2
89 93 0.14285714285714285
90 79 0.16666666666666666
91 36 0.07692307692307693
92 64 0.16666666666666666
92 44 0.1
92 62 0.0625
93 57 0.125
93 37 0.05555555555555555
93 89 0.0625
93 17 0.058823529411764705
94 32 0.05555555555555555
95 187 0.5
95 61 0.06666666666666667
95 15 0.08333333333333333
96 144 0.25
96 151 0.14285714285714285
96 53 0.1
96 55 0.2
97 32 0.05555555555555555
98 20 0.1
98 87 0.06666666666666667
99 72 0.16666666666666666
99 49 0.1
99 45 0.1111111111111111
99 41 0.25
100 114 0.14285714285714285
100 37 0.05555555555555555
101 154 0.25
101 155 0.25
101 13 0.047619047619047616
101 22 0.2
101 15 0.08333333333333333
102 115 0.25
102 133 0.14285714285714285
102 86 0.25
103 36 0.07692307692307693
103 127 0.25
104 27 0.09090909090909091
104 76 0.14285714285714285
105 156 0.125
105 47 0.14285714285714285
106 19 0.14285714285714285
106 20 0.1
106 53 0.1
106 185 0.16666666666666666
106 158 0.16666666666666666
106 174 0.2
107 28 0.09090909090909091
108 50 0.2
108 172 0.25
109 129 0.05555555555555555
109 74 0.1
109 69 0.1
109 54 0.058823529411764705
109 85 0.16666666666666666
110 180 0.25
110 46 0.16666666666666666
111 256 0.0625
111 65 0.16666666666666666
111 59 0.125
111 139 0.2
112 12 0.038461538461538464
112 58 0.25
112 35 0.08333333333333333
112 60 0.125
112 113 0.125
113 112 0.09090909090909091
113 51 0.1111111111111111
113 131 0.125
113 23 0.0625
114 100 0.2
114 37 0.05555555555555555
114 189 0.25
115 130 0.08333333333333333
115 102 0.16666666666666666
116 62 0.0625
116 119 0.16666666666666666
117 184 0.1
117 17 0.058823529411764705
117 36 0.07692307692307693
117 70 0.1111111111111111
118 163 0.08333333333333333
118 20 0.1
118 87 0.06666666666666667
118 202 0.2
118 141 0.125
118 159 0.1111111111111111
119 34 0.1111111111111111
119 116 0.25
119 479 0.1
120 68 0.125
121 98 0.2
121 118 0.06666666666666667
121 78 0.125
122 53 0.1
122 158 0.16666666666666666
123 88 0.1
123 146 0.125
123 179 0.125
124 51 0.1111111111111111
124 219 0.2
124 23 0.0625
125 32 0.05555555555555555
125 81 0.2
125 129 0.05555555555555555
126 216 0.16666666666666666
126 89 0.0625
127 36 0.07692307692307693
127 103 0.25
128 66 0.09090909090909091
128 30 0.041666666666666664
129 256 0.0625
129 194 0.3333333333333333
129 163 0.08333333333333333
129 164 0.3333333333333333
129 85 0.16666666666666666
129 205 0.5
129 43 0.16666666666666666
129 125 0.16666666666666666
129 109 0.1111111111111111
130 145 0.1111111111111111
130 162 0.3333333333333333
130 115 0.25
130 28 0.09090909090909091
130 186 0.3333333333333333
131 40 0.07692307692307693
131 113 0.125
131 91 0.25
131 134 0.5
131 25 0.07692307692307693
132 53 0.1
132 87 0.06666666666666667
132 121 0.16666666666666666
132 122 0.2
132 106 0.09090909090909091
132 185 0.16666666666666666
133 24 0.08333333333333333
133 148 0.5
133 28 0.09090909090909091
133 102 0.16666666666666666
134 131 0.125
135 168 0.14285714285714285
135 18 0.043478260869565216
135 143 0.2
136 27 0.09090909090909091
136 121 0.16666666666666666
136 19 0.14285714285714285
136 78 0.125
137 120 0.3333333333333333
137 153 0.5
137 68 0.125
137 165 0.5
138 80 0.16666666666666666
138 17 0.058823529411764705
139 59 0.125
139 111 0.1111111111111111
140 74 0.1
140 54 0.058823529411764705
141 163 0.08333333333333333
141 118 0.06666666666666667
142 17 0.058823529411764705
142 70 0.1111111111111111
143 181 0.2
143 135 0.125
144 96 0.16666666666666666
144 151 0.14285714285714285
145 42 0.07692307692307693
145 84 0.125
145 26 0.05555555555555555
145 130 0.08333333333333333
146 88 0.1
146 123 0.16666666666666666
146 179 0.125
146 198 0.2
147 24 0.08333333333333333
148 133 0.14285714285714285
149 200 0.3333333333333333
149 29 0.14285714285714285
150 40 0.07692307692307693
150 25 0.07692307692307693
151 112 0.09090909090909091
151 96 0.16666666666666666
151 144 0.25
151 35 0.08333333333333333
151 78 0.125
152 128 0.16666666666666666
152 66 0.09090909090909091
152 30 0.041666666666666664
153 137 0.125
154 155 0.25
154 101 0.1
155 154 0.25
155 101 0.1
156 176 0.3333333333333333
156 105 0.3333333333333333
156 76 0.14285714285714285
156 47 0.14285714285714285
157 55 0.2
158 106 0.09090909090909091
158 122 0.2
158 53 0.1
159 177 0.25
159 202 0.2
159 163 0.08333333333333333
159 141 0.125
159 118 0.06666666666666667
160 17 0.058823529411764705
160 70 0.1111111111111111
161 78 0.125
161 71 0.16666666666666666
162 130 0.08333333333333333
163 129 0.05555555555555555
163 35 0.08333333333333333
163 141 0.125
163 118 0.06666666666666667
163 159 0.1111111111111111
164 129 0.05555555555555555
165 137 0.125
166 27 0.09090909090909091
167 208 0.5
167 73 0.125
167 195 0.2
167 29 0.14285714285714285
167 61 0.06666666666666667
168 143 0.2
168 181 0.2
168 479 0.1
168 135 0.125
169 49 0.1
169 45 0.1111111111111111
169 14 0.03571428571428571
170 48 0.1
170 209 0.14285714285714285
170 172 0.25
170 464 0.0625
171 72 0.16666666666666666
171 49 0.1
171 42 0.07692307692307693
171 26 0.05555555555555555
171 130 0.08333333333333333
172 170 0.125
172 108 0.25
173 128 0.16666666666666666
173 66 0.09090909090909091
173 30 0.041666666666666664
174 106 0.09090909090909091
174 132 0.1111111111111111
174 53 0.1
175 87 0.06666666666666667
176 104 0.25
176 156 0.125
177 141 0.125
177 118 0.06666666666666667
177 159 0.1111111111111111
178 82 0.25
178 188 0.16666666666666666
178 62 0.0625
179 88 0.1
179 146 0.125
179 123 0.16666666666666666
179 199 0.2
180 197 0.16666666666666666
180 110 0.25
181 168 0.14285714285714285
181 143 0.2
181 135 0.125
182 65 0.16666666666666666
182 139 0.2
182 52 0.0625
182 111 0.1111111111111111
183 216 0.16666666666666666
183 89 0.0625
183 126 0.2
183 256 0.0625
184 113 0.125
184 35 0.08333333333333333
184 117 0.16666666666666666
184 214 0.5
184 87 0.06666666666666667
184 261 0.1111111111111111
185 217 0.5
185 106 0.09090909090909091
185 132 0.1111111111111111
186 130 0.08333333333333333
186 162 0.3333333333333333
187 95 0.14285714285714285
188 82 0.25
188 30 0.041666666666666664
188 178 0.2
188 62 0.0625
189 114 0.14285714285714285
189 37 0.05555555555555555
190 75 0.125
191 42 0.07692307692307693
191 84 0.125
191 26 0.05555555555555555
192 61 0.06666666666666667
193 140 0.2
193 69 0.1
193 54 0.058823529411764705
194 129 0.05555555555555555
194 164 0.3333333333333333
195 135 0.125
195 61 0.06666666666666667
195 167 0.1111111111111111
196 57 0.125
197 89 0.0625
197 210 0.5
197 180 0.25
198 88 0.1
198 146 0.125
198 123 0.16666666666666666
199 179 0.125
199 52 0.0625
199 13 0.047619047619047616
200 145 0.1111111111111111
200 149 0.25
201 75 0.125
201 190 0.3333333333333333
202 141 0.125
202 118 0.06666666666666667
202 159 0.1111111111111111
203 40 0.07692307692307693
203 25 0.07692307692307693
204 107 0.3333333333333333
204 28 0.09090909090909091
205 129 0.05555555555555555
206 73 0.125
206 29 0.14285714285714285
206 95 0.14285714285714285
207 26 0.05555555555555555
207 84 0.125
207 42 0.07692307692307693
207 223 0.058823529411764705
208 167 0.1111111111111111
209 48 0.1
209 89 0.0625
209 170 0.125
209 215 0.5
210 197 0.16666666666666666
211 12 0.038461538461538464
212 91 0.25
213 32 0.05555555555555555
213 81 0.2
213 97 0.3333333333333333
214 184 0.1
215 209 0.14285714285714285
216 89 0.0625
216 126 0.2
216 183 0.14285714285714285
217 185 0.16666666666666666
218 80 0.16666666666666666
218 17 0.058823529411764705
218 70 0.1111111111111111
219 263 0.03333333333333333
219 124 0.16666666666666666
219 23 0.0625
220 74 0.1
220 109 0.1111111111111111
220 54 0.058823529411764705
220 69 0.1
221 40 0.07692307692307693
221 150 0.2
221 31 0.16666666666666666
222 46 0.16666666666666666
223 224 0.16666666666666666
223 225 0.16666666666666666
223 114 0.14285714285714285
223 227 0.08333333333333333
223 228 0.25
223 37 0.05555555555555555
223 464 0.0625
223 137 0.125
223 26 0.05555555555555555
223 207 0.14285714285714285
224 226 0.5
224 237 0.5
224 223 0.058823529411764705
225 230 0.2
225 223 0.058823529411764705
226 224 0.16666666666666666
227 225 0.16666666666666666
227 231 0.16666666666666666
227 232 0.25
227 234 0.2
227 236 0.16666666666666666
227 223 0.058823529411764705
228 229 0.5
228 223 0.058823529411764705
229 228 0.25
230 225 0.16666666666666666
230 235 0.25
231 227 0.08333333333333333
231 230 0.2
231 235 0.25
232 227 0.08333333333333333
232 236 0.16666666666666666
233 234 0.2
233 227 0.08333333333333333
233 236 0.16666666666666666
234 233 0.2
234 227 0.08333333333333333
235 230 0.2
235 231 0.16666666666666666
236 232 0.25
236 233 0.2
236 227 0.08333333333333333
237 224 0.16666666666666666
238 240 0.07142857142857142
238 225 0.16666666666666666
238 130 0.08333333333333333
238 5 0.06666666666666667
238 250 0.25
238 95 0.14285714285714285
238 239 0.1
238 15 0.08333333333333333
239 240 0.07142857142857142
239 248 0.5
239 246 0.25
239 238 0.09090909090909091
239 254 0.25
240 241 0.14285714285714285
240 243 0.25
240 244 0.5
240 247 0.3333333333333333
240 253 0.5
240 238 0.09090909090909091
240 239 0.1
241 240 0.07142857142857142
241 242 0.25
241 255 0.5
242 241 0.14285714285714285
242 245 0.5
243 240 0.07142857142857142
243 249 0.5
244 240 0.07142857142857142
245 242 0.25
246 251 0.3333333333333333
246 239 0.1
247 240 0.07142857142857142
247 241 0.14285714285714285
248 239 0.1
249 243 0.25
250 252 0.3333333333333333
250 238 0.09090909090909091
251 246 0.25
252 250 0.25
252 251 0.3333333333333333
253 240 0.07142857142857142
254 261 0.1111111111111111
254 239 0.1
255 241 0.14285714285714285
256 129 0.05555555555555555
256 258 0.3333333333333333
256 163 0.08333333333333333
256 260 0.3333333333333333
256 183 0.14285714285714285
256 259 0.25
256 218 0.2
256 257 0.25
256 111 0.1111111111111111
257 256 0.0625
257 259 0.25
258 256 0.0625
259 256 0.0625
259 257 0.25
260 256 0.0625
260 258 0.3333333333333333
261 112 0.09090909090909091
261 254 0.25
261 262 0.5
261 184 0.1
261 12 0.038461538461538464
261 174 0.2
262 261 0.1111111111111111
263 400 0.16666666666666666
263 418 0.25
263 163 0.08333333333333333
263 309 0.2
263 264 0.04
263 380 0.2
263 267 0.125
263 336 0.3333333333333333
263 20 0.1
263 277 0.16666666666666666
263 118 0.06666666666666667
263 350 0.07692307692307693
263 219 0.2
263 60 0.125
263 286 0.09090909090909091
263 319 0.125
264 290 0.3333333333333333
264 263 0.03333333333333333
264 265 0.07142857142857142
264 268 0.07692307692307693
264 333 0.08333333333333333
264 270 0.05263157894736842
264 304 0.2
264 275 0.07692307692307693
264 313 0.16666666666666666
264 377 0.5
264 442 0.14285714285714285
264 283 0.2
265 328 0.25
265 434 0.25
265 293 0.09090909090909091
265 294 0.16666666666666666
265 264 0.04
265 266 0.1111111111111111
266 265 0.07142857142857142
266 269 0.02857142857142857
266 294 0.16666666666666666
266 421 0.5
267 448 0.25
267 373 0.5
267 278 0.08333333333333333
267 263 0.03333333333333333
268 264 0.04
268 338 0.25
268 307 0.1111111111111111
268 302 0.125
269 376 0.06666666666666667
269 452 0.1
269 357 0.125
269 326 0.09090909090909091
269 327 0.06666666666666667
269 266 0.1111111111111111
269 268 0.07692307692307693
269 365 0.16666666666666666
269 369 0.09090909090909091
269 274 0.07692307692307693
269 371 0.1111111111111111
269 310 0.05263157894736842
269 344 0.1111111111111111
269 284 0.0625
269 317 0.05263157894736842
269 446 0.1111111111111111
270 272 0.06666666666666667
270 273 0.2
270 414 0.2
270 295 0.08333333333333333
270 264 0.04
270 335 0.25
270 333 0.08333333333333333
270 337 0.16666666666666666
270 271 0.06666666666666667
271 272 0.06666666666666667
271 324 0.16666666666666666
271 279 0.5
271 300 0.14285714285714285
271 285 0.05263157894736842
271 270 0.05263157894736842
272 308 0.16666666666666666
272 445 0.125
272 396 0.125
272 413 0.2
272 270 0.05263157894736842
272 271 0.06666666666666667
273 337 0.16666666666666666
273 270 0.05263157894736842
274 343 0.2
274 296 0.08333333333333333
274 459 0.5
274 269 0.02857142857142857
274 318 0.1
274 319 0.125
275 264 0.04
275 303 0.16666666666666666
275 435 0.16666666666666666
275 438 0.16666666666666666
275 287 0.5
276 376 0.06666666666666667
276 362 0.14285714285714285
276 301 0.25
276 439 0.125
276 280 0.14285714285714285
276 282 0.06666666666666667
276 364 0.09090909090909091
276 346 0.125
276 269 0.02857142857142857
277 352 0.5
277 411 0.5
277 263 0.03333333333333333
278 288 0.14285714285714285
278 267 0.125
278 361 0.09090909090909091
278 347 0.16666666666666666
278 403 0.16666666666666666
278 319 0.125
279 271 0.06666666666666667
280 388 0.1111111111111111
280 370 0.2
280 276 0.05
281 264 0.04
281 432 0.25
281 298 0.1
281 275 0.07692307692307693
281 333 0.08333333333333333
282 289 0.16666666666666666
282 276 0.05
282 342 0.5
282 292 0.1
282 299 0.07142857142857142
282 316 0.5
282 285 0.05263157894736842
283 264 0.04
283 341 0.125
284 306 0.07142857142857142
284 371 0.1111111111111111
284 388 0.1111111111111111
284 317 0.05263157894736842
284 452 0.1
284 322 0.07692307692307693
284 269 0.02857142857142857
285 461 0.14285714285714285
285 305 0.16666666666666666
285 291 0.07692307692307693
285 423 0.16666666666666666
285 282 0.06666666666666667
285 431 0.25
285 419 0.2
285 271 0.06666666666666667
286 400 0.16666666666666666
286 418 0.25
286 319 0.125
286 350 0.07692307692307693
286 263 0.03333333333333333
287 275 0.07692307692307693
288 347 0.16666666666666666
288 403 0.16666666666666666
288 278 0.08333333333333333
289 408 0.125
289 393 0.125
289 282 0.06666666666666667
290 264 0.04
291 409 0.08333333333333333
291 447 0.25
291 339 0.1
291 285 0.05263157894736842
291 383 0.09090909090909091
292 393 0.125
292 282 0.06666666666666667
292 332 0.08333333333333333
292 285 0.05263157894736842
292 415 0.2
293 265 0.07142857142857142
293 315 0.16666666666666666
293 372 0.14285714285714285
293 382 0.25
293 374 0.2
294 265 0.07142857142857142
294 266 0.1111111111111111
294 291 0.07692307692307693
295 273 0.2
295 450 0.2
295 341 0.125
295 297 0.25
295 270 0.05263157894736842
295 293 0.09090909090909091
296 274 0.07692307692307693
296 340 0.25
296 361 0.09090909090909091
296 329 0.25
296 443 0.2
296 318 0.1
297 450 0.2
297 295 0.08333333333333333
298 281 0.1111111111111111
298 323 0.5
298 283 0.2
298 300 0.14285714285714285
298 356 0.5
299 368 0.25
299 291 0.07692307692307693
299 420 0.2
299 325 0.5
299 406 0.14285714285714285
299 408 0.125
299 282 0.06666666666666667
300 272 0.06666666666666667
300 298 0.1
300 395 0.5
300 271 0.06666666666666667
301 312 0.0625
301 276 0.05
302 417 0.3333333333333333
302 307 0.1111111111111111
302 268 0.07692307692307693
302 334 0.16666666666666666
303 275 0.07692307692307693
303 397 0.5
303 271 0.06666666666666667
304 264 0.04
304 298 0.1
304 375 0.5
305 410 0.16666666666666666
305 285 0.05263157894736842
306 387 0.5
306 357 0.125
306 310 0.05263157894736842
306 331 0.09090909090909091
306 284 0.0625
306 269 0.02857142857142857
306 398 0.5
307 338 0.25
307 268 0.07692307692307693
307 357 0.125
307 302 0.125
308 272 0.06666666666666667
308 313 0.16666666666666666
308 337 0.16666666666666666
309 366 0.16666666666666666
309 263 0.03333333333333333
310 385 0.25
310 306 0.07142857142857142
310 404 0.16666666666666666
310 453 0.3333333333333333
310 311 0.5
310 345 0.1111111111111111
310 379 0.5
310 269 0.02857142857142857
310 349 0.16666666666666666
311 310 0.05263157894736842
312 320 0.16666666666666666
312 321 0.125
312 276 0.05
312 457 0.14285714285714285
312 436 0.25
312 314 0.125
312 269 0.02857142857142857
312 301 0.25
313 264 0.04
313 308 0.16666666666666666
313 268 0.07692307692307693
313 270 0.05263157894736842
314 312 0.0625
314 457 0.14285714285714285
314 351 0.09090909090909091
315 372 0.14285714285714285
315 293 0.09090909090909091
315 414 0.2
316 282 0.06666666666666667
317 452 0.1
317 389 0.1111111111111111
317 326 0.09090909090909091
317 460 0.16666666666666666
317 394 0.125
317 284 0.0625
317 269 0.02857142857142857
317 365 0.16666666666666666
318 288 0.14285714285714285
318 296 0.08333333333333333
318 274 0.07692307692307693
318 416 0.1111111111111111
318 412 0.5
319 274 0.07692307692307693
319 286 0.09090909090909091
319 278 0.08333333333333333
319 263 0.03333333333333333
320 312 0.0625
320 314 0.125
320 354 0.5
320 303 0.16666666666666666
321 312 0.0625
321 314 0.125
321 436 0.25
321 327 0.06666666666666667
322 306 0.07142857142857142
322 291 0.07692307692307693
322 374 0.2
322 345 0.1111111111111111
322 284 0.0625
322 299 0.07142857142857142
322 332 0.08333333333333333
323 298 0.1
324 424 0.25
324 381 0.25
324 271 0.06666666666666667
325 299 0.07142857142857142
326 344 0.1111111111111111
326 369 0.09090909090909091
326 269 0.02857142857142857
326 389 0.1111111111111111
326 317 0.05263157894736842
327 321 0.125
327 460 0.16666666666666666
327 326 0.09090909090909091
327 312 0.0625
327 425 0.14285714285714285
327 330 0.3333333333333333
327 444 0.2
327 269 0.02857142857142857
328 265 0.07142857142857142
328 434 0.25
329 296 0.08333333333333333
329 443 0.2
330 327 0.06666666666666667
331 367 0.125
331 306 0.07142857142857142
331 363 0.14285714285714285
331 269 0.02857142857142857
331 351 0.09090909090909091
332 322 0.07692307692307693
332 292 0.1
332 456 0.2
332 378 0.09090909090909091
332 348 0.16666666666666666
332 426 0.16666666666666666
333 386 0.25
333 341 0.125
333 359 0.25
333 264 0.04
333 281 0.1111111111111111
333 270 0.05263157894736842
334 307 0.1111111111111111
334 268 0.07692307692307693
334 302 0.125
334 351 0.09090909090909091
335 355 0.5
335 270 0.05263157894736842
336 263 0.03333333333333333
337 273 0.2
337 308 0.16666666666666666
337 270 0.05263157894736842
338 307 0.1111111111111111
338 268 0.07692307692307693
339 409 0.08333333333333333
339 291 0.07692307692307693
339 447 0.25
339 383 0.09090909090909091
340 296 0.08333333333333333
341 283 0.2
341 333 0.08333333333333333
341 295 0.08333333333333333
342 282 0.06666666666666667
343 274 0.07692307692307693
343 276 0.05
343 309 0.2
344 369 0.09090909090909091
344 452 0.1
344 269 0.02857142857142857
344 326 0.09090909090909091
345 401 0.25
345 322 0.07692307692307693
345 310 0.05263157894736842
345 318 0.1
345 349 0.16666666666666666
346 364 0.09090909090909091
346 362 0.14285714285714285
346 276 0.05
346 439 0.125
347 288 0.14285714285714285
347 448 0.25
347 278 0.08333333333333333
348 426 0.16666666666666666
348 332 0.08333333333333333
349 345 0.1111111111111111
349 282 0.06666666666666667
349 310 0.05263157894736842
350 433 0.5
350 274 0.07692307692307693
350 286 0.09090909090909091
350 263 0.03333333333333333
350 361 0.09090909090909091
350 449 0.16666666666666666
350 366 0.16666666666666666
351 360 0.25
351 312 0.0625
351 441 0.25
351 314 0.125
351 331 0.09090909090909091
351 334 0.16666666666666666
352 277 0.16666666666666666
353 363 0.14285714285714285
353 331 0.09090909090909091
353 367 0.125
354 320 0.16666666666666666
355 335 0.25
356 298 0.1
357 306 0.07142857142857142
357 307 0.1111111111111111
357 268 0.07692307692307693
357 269 0.02857142857142857
358 432 0.25
358 281 0.1111111111111111
359 333 0.08333333333333333
359 341 0.125
