500 1656
44 33 0.07142857142857142
44 111 0.07692307692307693
44 69 0.16666666666666666
44 185 0.14285714285714285
44 57 0.1
45 139 0.16666666666666666
45 71 0.16666666666666666
45 59 0.16666666666666666
45 12 0.02857142857142857
45 157 0.25
45 14 0.08333333333333333
46 50 0.2
46 43 0.07142857142857142
46 163 0.5
46 94 0.1
46 223 0.08333333333333333
47 18 0.04
47 84 0.16666666666666666
47 168 0.25
47 36 0.09090909090909091
47 155 0.5
47 76 0.0625
47 34 0.09090909090909091
48 120 0.3333333333333333
48 81 0.5
48 130 0.125
48 21 0.03125
49 32 0.047619047619047616
49 88 0.07692307692307693
50 94 0.1
50 46 0.08333333333333333
51 46 0.08333333333333333
52 40 0.05555555555555555
52 77 0.1
52 22 0.05263157894736842
52 127 0.16666666666666666
53 48 0.1
53 123 0.09090909090909091
53 51 0.5
53 199 0.5
53 43 0.07142857142857142
53 29 0.06666666666666667
54 50 0.2
54 99 0.125
54 29 0.06666666666666667
54 62 0.07692307692307693
54 53 0.1
55 43 0.07142857142857142
55 29 0.06666666666666667
55 167 0.1
56 26 0.07142857142857142
56 101 0.1111111111111111
56 42 0.1111111111111111
56 134 0.16666666666666666
56 15 0.05
57 33 0.07142857142857142
57 44 0.09090909090909091
57 69 0.16666666666666666
57 111 0.07692307692307693
58 31 0.1
59 157 0.25
59 45 0.08333333333333333
59 71 0.16666666666666666
60 114 0.5
60 70 0.5
60 24 0.1
60 57 0.1
60 74 0.09090909090909091
60 108 0.2
60 170 0.14285714285714285
60 31 0.1
61 73 0.07692307692307693
61 178 0.25
61 107 0.2
61 118 0.125
61 38 0.125
62 80 0.14285714285714285
62 66 0.14285714285714285
62 54 0.1111111111111111
62 220 0.25
62 46 0.08333333333333333
62 143 0.25
63 65 0.09090909090909091
63 18 0.04
63 479 0.1
63 95 0.07692307692307693
64 32 0.047619047619047616
64 49 0.14285714285714285
64 35 0.08333333333333333
64 95 0.07692307692307693
65 256 0.1
65 18 0.04
65 156 0.25
65 106 0.06666666666666667
65 63 0.1
66 62 0.07692307692307693
66 223 0.08333333333333333
67 19 0.0625
67 47 0.05555555555555555
67 188 0.5
67 102 0.16666666666666666
67 23 0.0625
68 97 0.1
68 210 0.1111111111111111
68 140 0.16666666666666666
68 21 0.03125
68 109 0.1
69 57 0.1
69 44 0.09090909090909091
69 37 0.2
70 60 0.07142857142857142
71 59 0.16666666666666666
71 12 0.02857142857142857
71 45 0.08333333333333333
72 32 0.047619047619047616
72 49 0.14285714285714285
73 128 0.16666666666666666
73 138 0.14285714285714285
73 56 0.1
73 26 0.07142857142857142
73 92 0.16666666666666666
73 42 0.1111111111111111
73 61 0.1
74 181 0.2
74 24 0.1
74 41 0.125
74 187 0.5
74 60 0.07142857142857142
74 79 0.14285714285714285
75 104 0.125
75 136 0.14285714285714285
75 12 0.02857142857142857
75 166 0.25
76 82 0.2
76 203 0.16666666666666666
76 132 0.08333333333333333
76 153 0.1111111111111111
76 47 0.05555555555555555
76 204 0.1111111111111111
76 36 0.09090909090909091
77 40 0.05555555555555555
77 52 0.125
77 22 0.05263157894736842
77 175 0.16666666666666666
78 96 0.125
78 212 0.14285714285714285
78 68 0.06666666666666667
78 21 0.03125
78 109 0.1
79 74 0.09090909090909091
79 124 0.125
79 85 0.16666666666666666
80 66 0.14285714285714285
80 94 0.1
80 62 0.07692307692307693
81 48 0.1
82 204 0.1111111111111111
82 76 0.0625
83 14 0.08333333333333333
84 148 0.25
84 36 0.09090909090909091
84 47 0.05555555555555555
85 124 0.125
85 149 0.5
85 79 0.14285714285714285
86 112 0.16666666666666666
86 43 0.07142857142857142
86 167 0.1
87 40 0.05555555555555555
87 88 0.07692307692307693
87 77 0.1
87 22 0.05263157894736842
87 127 0.16666666666666666
88 49 0.14285714285714285
88 131 0.5
88 22 0.05263157894736842
88 87 0.125
88 40 0.05555555555555555
88 135 0.5
89 176 0.25
89 27 0.07142857142857142
90 24 0.1
90 41 0.125
90 18 0.04
90 116 0.5
91 69 0.16666666666666666
92 128 0.16666666666666666
92 73 0.07692307692307693
92 138 0.14285714285714285
93 34 0.09090909090909091
93 47 0.05555555555555555
94 80 0.14285714285714285
94 50 0.2
94 98 0.16666666666666666
94 46 0.08333333333333333
94 159 0.5
95 64 0.125
95 65 0.09090909090909091
95 18 0.04
95 97 0.1
95 219 0.25
95 208 0.25
95 63 0.1
96 21 0.03125
96 78 0.1
96 109 0.1
97 196 0.1
97 183 0.2
97 68 0.06666666666666667
97 158 0.5
97 95 0.07692307692307693
98 189 0.25
98 94 0.1
98 223 0.08333333333333333
99 121 0.25
99 206 0.16666666666666666
99 54 0.1111111111111111
99 103 0.3333333333333333
100 14 0.08333333333333333
101 56 0.1
101 42 0.1111111111111111
101 26 0.07142857142857142
101 151 0.5
102 153 0.1111111111111111
102 67 0.1
102 23 0.0625
103 99 0.125
104 75 0.1111111111111111
104 12 0.02857142857142857
104 211 0.16666666666666666
105 144 0.5
105 19 0.0625
106 65 0.09090909090909091
106 18 0.04
106 164 0.2
106 21 0.03125
106 154 0.1111111111111111
106 186 0.16666666666666666
106 63 0.1
107 178 0.25
107 61 0.1
108 58 0.3333333333333333
108 60 0.07142857142857142
108 31 0.1
109 96 0.125
109 140 0.16666666666666666
109 68 0.06666666666666667
109 21 0.03125
109 78 0.1
110 23 0.0625
111 33 0.07142857142857142
111 133 0.16666666666666666
111 185 0.14285714285714285
111 57 0.1
111 170 0.14285714285714285
111 44 0.09090909090909091
111 125 0.14285714285714285
112 137 0.2
112 123 0.09090909090909091
112 86 0.125
113 19 0.0625
114 60 0.07142857142857142
115 64 0.125
115 34 0.09090909090909091
115 13 0.07142857142857142
115 205 0.25
116 90 0.125
117 27 0.07142857142857142
118 194 0.3333333333333333
118 146 0.3333333333333333
118 107 0.2
118 61 0.1
118 29 0.06666666666666667
119 13 0.07142857142857142
120 48 0.1
121 99 0.125
121 221 0.25
122 36 0.09090909090909091
123 112 0.16666666666666666
123 130 0.125
123 53 0.1
123 198 0.5
123 492 0.1
123 86 0.125
124 48 0.1
124 85 0.16666666666666666
124 190 0.2
124 79 0.14285714285714285
125 133 0.16666666666666666
125 33 0.07142857142857142
125 57 0.1
125 111 0.07692307692307693
126 24 0.1
126 41 0.125
126 19 0.0625
126 181 0.2
127 52 0.125
127 22 0.05263157894736842
127 87 0.125
128 73 0.07692307692307693
128 138 0.14285714285714285
128 92 0.16666666666666666
129 141 0.25
129 17 0.1111111111111111
129 25 0.25
129 101 0.1111111111111111
129 47 0.05555555555555555
130 48 0.1
130 120 0.3333333333333333
130 123 0.09090909090909091
130 196 0.1
131 88 0.07692307692307693
132 82 0.2
132 204 0.1111111111111111
132 216 0.25
132 153 0.1111111111111111
132 203 0.16666666666666666
132 76 0.0625
133 33 0.07142857142857142
133 44 0.09090909090909091
133 125 0.14285714285714285
133 111 0.07692307692307693
134 56 0.1
134 26 0.07142857142857142
135 88 0.07692307692307693
136 88 0.07692307692307693
136 75 0.1111111111111111
136 35 0.08333333333333333
136 150 0.5
137 112 0.16666666666666666
137 86 0.125
137 167 0.1
138 128 0.16666666666666666
138 73 0.07692307692307693
138 92 0.16666666666666666
139 84 0.16666666666666666
139 37 0.2
139 45 0.08333333333333333
140 68 0.06666666666666667
140 21 0.03125
140 109 0.1
141 129 0.1111111111111111
141 193 0.16666666666666666
142 32 0.047619047619047616
142 49 0.14285714285714285
143 80 0.14285714285714285
143 54 0.1111111111111111
143 62 0.07692307692307693
144 105 0.2
145 16 0.1111111111111111
145 104 0.125
145 180 0.5
145 12 0.02857142857142857
146 118 0.125
147 110 0.3333333333333333
147 23 0.0625
148 84 0.16666666666666666
148 461 0.09090909090909091
149 85 0.16666666666666666
150 136 0.14285714285714285
151 101 0.1111111111111111
152 27 0.07142857142857142
153 160 0.5
153 132 0.08333333333333333
153 76 0.0625
153 102 0.16666666666666666
154 177 0.3333333333333333
154 106 0.06666666666666667
154 186 0.16666666666666666
154 174 0.125
155 47 0.05555555555555555
156 65 0.09090909090909091
156 18 0.04
157 59 0.16666666666666666
157 45 0.08333333333333333
158 97 0.1
159 94 0.1
160 153 0.1111111111111111
161 29 0.06666666666666667
162 72 0.25
162 32 0.047619047619047616
162 191 0.25
163 46 0.08333333333333333
164 154 0.1111111111111111
164 106 0.06666666666666667
164 186 0.16666666666666666
165 129 0.1111111111111111
165 42 0.1111111111111111
165 67 0.1
165 179 0.5
165 47 0.05555555555555555
166 16 0.1111111111111111
166 75 0.1111111111111111
167 137 0.2
167 169 0.5
167 206 0.16666666666666666
167 86 0.125
167 55 0.2
168 193 0.16666666666666666
168 47 0.05555555555555555
169 167 0.1
170 33 0.07142857142857142
170 60 0.07142857142857142
170 57 0.1
170 111 0.07692307692307693
171 28 0.14285714285714285
171 13 0.07142857142857142
172 43 0.07142857142857142
173 38 0.125
174 481 0.07142857142857142
174 18 0.04
174 73 0.07692307692307693
174 154 0.1111111111111111
174 76 0.0625
174 106 0.06666666666666667
175 40 0.05555555555555555
175 77 0.1
175 22 0.05263157894736842
176 89 0.25
176 27 0.07142857142857142
177 154 0.1111111111111111
177 106 0.06666666666666667
178 107 0.2
178 61 0.1
179 165 0.16666666666666666
180 145 0.14285714285714285
181 74 0.09090909090909091
181 126 0.125
181 79 0.14285714285714285
182 40 0.05555555555555555
182 256 0.1
182 22 0.05263157894736842
183 97 0.1
183 68 0.06666666666666667
183 21 0.03125
184 18 0.04
184 63 0.1
185 33 0.07142857142857142
185 35 0.08333333333333333
185 44 0.09090909090909091
185 111 0.07692307692307693
186 154 0.1111111111111111
186 164 0.2
186 106 0.06666666666666667
187 74 0.09090909090909091
188 67 0.1
189 98 0.16666666666666666
189 261 0.125
190 105 0.2
190 124 0.125
190 38 0.125
191 32 0.047619047619047616
191 162 0.2
192 130 0.125
193 168 0.25
193 139 0.16666666666666666
193 141 0.25
193 47 0.05555555555555555
194 146 0.3333333333333333
194 118 0.125
195 16 0.1111111111111111
195 12 0.02857142857142857
196 97 0.1
196 130 0.125
196 207 0.25
196 222 0.25
196 201 0.25
197 34 0.09090909090909091
198 123 0.09090909090909091
199 53 0.1
200 122 0.3333333333333333
200 36 0.09090909090909091
200 30 0.2
200 23 0.0625
201 196 0.1
202 43 0.07142857142857142
203 132 0.08333333333333333
203 76 0.0625
203 204 0.1111111111111111
204 132 0.08333333333333333
204 82 0.2
204 203 0.16666666666666666
204 76 0.0625
205 35 0.08333333333333333
205 115 0.14285714285714285
206 99 0.125
206 213 0.5
206 167 0.1
207 201 0.25
207 196 0.1
208 219 0.25
208 95 0.07692307692307693
209 56 0.1
209 26 0.07142857142857142
209 134 0.16666666666666666
209 15 0.05
210 96 0.125
210 217 0.25
210 68 0.06666666666666667
210 21 0.03125
210 215 0.16666666666666666
211 104 0.125
211 75 0.1111111111111111
211 12 0.02857142857142857
212 138 0.14285714285714285
212 22 0.05263157894736842
212 68 0.06666666666666667
212 21 0.03125
212 78 0.1
213 206 0.16666666666666666
214 16 0.1111111111111111
214 104 0.125
214 211 0.16666666666666666
214 12 0.02857142857142857
215 96 0.125
215 210 0.1111111111111111
215 68 0.06666666666666667
215 109 0.1
215 78 0.1
216 204 0.1111111111111111
216 132 0.08333333333333333
216 76 0.0625
217 210 0.1111111111111111
217 68 0.06666666666666667
217 21 0.03125
218 20 0.14285714285714285
218 77 0.1
218 134 0.16666666666666666
218 31 0.1
219 208 0.25
219 95 0.07692307692307693
220 80 0.14285714285714285
220 66 0.14285714285714285
220 62 0.07692307692307693
221 121 0.25
221 30 0.2
222 201 0.25
222 196 0.1
222 207 0.25
223 224 0.125
223 66 0.14285714285714285
223 62 0.07692307692307693
223 231 0.25
223 98 0.16666666666666666
223 46 0.08333333333333333
224 232 0.2
224 225 0.1
224 233 0.16666666666666666
224 223 0.08333333333333333
225 224 0.125
225 226 0.14285714285714285
225 227 0.25
225 228 0.25
225 234 0.16666666666666666
226 225 0.1
226 234 0.16666666666666666
226 229 0.25
227 225 0.1
227 237 0.5
228 225 0.1
228 233 0.16666666666666666
229 226 0.14285714285714285
229 230 0.5
230 229 0.25
231 236 0.3333333333333333
231 223 0.08333333333333333
232 224 0.125
232 233 0.16666666666666666
232 226 0.14285714285714285
233 224 0.125
233 232 0.2
233 228 0.25
234 225 0.1
234 226 0.14285714285714285
234 235 0.5
235 234 0.16666666666666666
236 223 0.08333333333333333
236 231 0.25
237 227 0.25
238 241 0.14285714285714285
238 18 0.04
238 243 0.25
238 36 0.09090909090909091
238 246 0.1
238 247 0.2
238 132 0.08333333333333333
238 11 0.16666666666666666
238 239 0.16666666666666666
239 240 0.14285714285714285
239 253 0.5
239 238 0.0625
240 242 0.25
240 244 0.5
240 239 0.16666666666666666
241 240 0.14285714285714285
241 249 0.3333333333333333
241 254 0.5
241 238 0.0625
242 240 0.14285714285714285
242 245 0.5
243 250 0.2
243 238 0.0625
244 240 0.14285714285714285
245 242 0.25
246 248 0.14285714285714285
246 252 0.5
246 238 0.0625
246 255 0.3333333333333333
247 251 0.5
247 238 0.0625
248 464 0.058823529411764705
248 250 0.2
248 246 0.1
249 241 0.14285714285714285
249 246 0.1
250 248 0.14285714285714285
250 243 0.25
250 246 0.1
251 247 0.2
252 246 0.1
253 239 0.16666666666666666
254 241 0.14285714285714285
255 248 0.14285714285714285
255 246 0.1
256 32 0.047619047619047616
256 65 0.09090909090909091
256 259 0.5
256 182 0.16666666666666666
256 257 0.16666666666666666
256 76 0.0625
257 256 0.1
257 258 0.5
257 260 0.5
258 257 0.16666666666666666
259 256 0.1
260 257 0.16666666666666666
261 262 0.5
261 66 0.14285714285714285
261 43 0.07142857142857142
261 189 0.25
261 62 0.07692307692307693
262 261 0.125
263 418 0.25
263 67 0.1
263 267 0.03333333333333333
263 281 0.1
263 366 0.3333333333333333
263 271 0.2
263 273 0.07692307692307693
263 19 0.0625
263 430 0.5
263 247 0.2
263 153 0.1111111111111111
263 378 0.25
263 124 0.125
263 317 0.0625
264 265 0.125
264 266 0.08333333333333333
264 300 0.25
264 278 0.2
264 263 0.038461538461538464
265 264 0.1111111111111111
265 321 0.3333333333333333
265 449 0.2
265 393 0.14285714285714285
266 276 0.25
266 438 0.125
266 294 0.1
266 264 0.1111111111111111
266 393 0.14285714285714285
266 413 0.25
267 292 0.05555555555555555
267 263 0.038461538461538464
267 307 0.1
267 268 0.045454545454545456
267 269 0.2
267 270 0.07142857142857142
267 303 0.16666666666666666
267 274 0.045454545454545456
267 275 0.05555555555555555
267 301 0.09090909090909091
267 406 0.1111111111111111
267 443 0.5
267 348 0.5
267 318 0.2
268 272 0.25
268 302 0.1111111111111111
268 402 0.2
268 275 0.05555555555555555
268 293 0.08333333333333333
268 481 0.07142857142857142
268 291 0.08333333333333333
268 330 0.3333333333333333
268 267 0.03333333333333333
268 286 0.06666666666666667
268 287 0.08333333333333333
269 267 0.03333333333333333
269 375 0.14285714285714285
270 279 0.1111111111111111
270 267 0.03333333333333333
270 295 0.5
270 360 0.5
270 298 0.1
270 347 0.09090909090909091
271 263 0.038461538461538464
272 280 0.0625
272 268 0.045454545454545456
273 282 0.07142857142857142
273 299 0.05555555555555555
273 338 0.25
273 277 0.14285714285714285
273 263 0.038461538461538464
274 368 0.2
274 464 0.058823529411764705
274 306 0.25
274 267 0.03333333333333333
274 308 0.08333333333333333
274 389 0.2
274 390 0.2
274 329 0.09090909090909091
274 283 0.045454545454545456
274 412 0.16666666666666666
274 301 0.09090909090909091
275 291 0.08333333333333333
275 452 0.5
275 267 0.03333333333333333
275 363 0.1
275 268 0.045454545454545456
275 287 0.08333333333333333
276 289 0.1
276 266 0.08333333333333333
277 273 0.07692307692307693
277 270 0.07142857142857142
277 377 0.16666666666666666
278 264 0.1111111111111111
278 300 0.25
279 296 0.125
279 373 0.5
279 270 0.07142857142857142
279 303 0.16666666666666666
280 272 0.25
280 386 0.2
280 310 0.1111111111111111
280 456 0.1111111111111111
280 445 0.16666666666666666
280 284 0.07692307692307693
280 269 0.2
280 285 0.045454545454545456
281 273 0.07692307692307693
281 314 0.3333333333333333
281 271 0.2
281 289 0.1
281 263 0.038461538461538464
282 273 0.07692307692307693
282 339 0.07692307692307693
282 277 0.14285714285714285
282 342 0.25
282 305 0.125
282 379 0.25
282 299 0.05555555555555555
283 288 0.125
283 354 0.5
283 355 0.5
283 388 0.2
283 263 0.038461538461538464
283 371 0.3333333333333333
283 302 0.1111111111111111
283 271 0.2
283 274 0.045454545454545456
283 275 0.05555555555555555
283 267 0.03333333333333333
283 447 0.2
283 319 0.16666666666666666
284 280 0.0625
284 456 0.1111111111111111
284 285 0.045454545454545456
284 310 0.1111111111111111
284 445 0.16666666666666666
285 337 0.5
285 456 0.1111111111111111
285 286 0.06666666666666667
285 422 0.16666666666666666
285 280 0.0625
285 428 0.2
285 410 0.16666666666666666
285 284 0.07692307692307693
285 334 0.14285714285714285
285 357 0.09090909090909091
286 400 0.125
286 325 0.125
286 455 0.14285714285714285
286 268 0.045454545454545456
286 285 0.045454545454545456
286 293 0.08333333333333333
287 339 0.07692307692307693
287 405 0.3333333333333333
287 328 0.125
287 275 0.05555555555555555
287 268 0.045454545454545456
287 383 0.3333333333333333
288 377 0.16666666666666666
288 306 0.25
288 283 0.045454545454545456
288 277 0.14285714285714285
288 263 0.038461538461538464
289 281 0.1
289 290 0.2
289 276 0.25
289 309 0.16666666666666666
289 429 0.25
290 289 0.1
290 429 0.25
291 332 0.25
291 275 0.05555555555555555
291 268 0.045454545454545456
291 302 0.1111111111111111
291 380 0.08333333333333333
292 351 0.25
292 267 0.03333333333333333
292 372 0.14285714285714285
292 297 0.1111111111111111
292 298 0.1
292 347 0.09090909090909091
292 364 0.14285714285714285
292 446 0.1111111111111111
292 335 0.14285714285714285
293 320 0.16666666666666666
293 316 0.09090909090909091
293 434 0.25
293 268 0.045454545454545456
293 286 0.06666666666666667
294 336 0.2
294 457 0.25
294 266 0.08333333333333333
294 324 0.125
295 270 0.07142857142857142
296 313 0.16666666666666666
296 404 0.14285714285714285
296 340 0.08333333333333333
296 279 0.1111111111111111
297 372 0.14285714285714285
297 396 0.2
297 292 0.05555555555555555
297 335 0.14285714285714285
298 361 0.3333333333333333
298 292 0.05555555555555555
298 365 0.3333333333333333
298 270 0.07142857142857142
298 303 0.16666666666666666
299 359 0.16666666666666666
299 273 0.07692307692307693
299 291 0.08333333333333333
299 432 0.16666666666666666
299 343 0.125
299 409 0.3333333333333333
299 282 0.07142857142857142
299 311 0.09090909090909091
300 264 0.1111111111111111
300 278 0.2
301 331 0.16666666666666666
301 424 0.3333333333333333
301 274 0.045454545454545456
301 267 0.03333333333333333
301 458 0.3333333333333333
302 283 0.045454545454545456
302 275 0.05555555555555555
302 291 0.08333333333333333
302 268 0.045454545454545456
302 421 0.5
303 298 0.1
303 267 0.03333333333333333
303 279 0.1111111111111111
304 281 0.1
305 328 0.125
305 282 0.07142857142857142
305 379 0.25
305 342 0.25
306 288 0.125
306 274 0.045454545454545456
307 312 0.25
307 315 0.5
307 331 0.16666666666666666
307 267 0.03333333333333333
307 327 0.2
308 464 0.058823529411764705
308 329 0.09090909090909091
308 274 0.045454545454545456
308 412 0.16666666666666666
308 390 0.2
309 289 0.1
309 290 0.2
309 345 0.3333333333333333
310 280 0.0625
310 353 0.16666666666666666
310 284 0.07692307692307693
310 293 0.08333333333333333
310 333 0.25
311 384 0.125
311 369 0.1
311 370 0.1111111111111111
311 299 0.05555555555555555
311 356 0.16666666666666666
312 307 0.1
312 327 0.2
313 296 0.125
313 404 0.14285714285714285
313 340 0.08333333333333333
314 281 0.1
315 307 0.1
316 454 0.2
316 427 0.125
316 293 0.08333333333333333
316 398 0.5
316 341 0.125
317 322 0.125
317 323 0.09090909090909091
317 326 0.16666666666666666
317 263 0.038461538461538464
317 275 0.05555555555555555
317 425 0.125
317 346 0.16666666666666666
317 299 0.05555555555555555
318 267 0.03333333333333333
318 423 0.16666666666666666
319 283 0.045454545454545456
319 387 0.2
319 397 0.5
320 434 0.25
320 293 0.08333333333333333
320 399 0.3333333333333333
321 265 0.125
322 425 0.125
322 317 0.0625
322 326 0.16666666666666666
323 433 0.25
323 275 0.05555555555555555
323 436 0.2
323 363 0.1
323 317 0.0625
323 350 0.5
324 416 0.25
324 457 0.25
324 294 0.1
325 401 0.1
325 382 0.125
325 286 0.06666666666666667
325 455 0.14285714285714285
326 322 0.125
326 317 0.0625
327 312 0.25
327 307 0.1
328 440 0.5
328 305 0.125
328 282 0.07142857142857142
328 317 0.0625
328 287 0.08333333333333333
329 352 0.16666666666666666
329 274 0.045454545454545456
329 347 0.09090909090909091
329 308 0.08333333333333333
329 381 0.25
330 268 0.045454545454545456
330 286 0.06666666666666667
331 307 0.1
331 301 0.09090909090909091
331 327 0.2
332 339 0.07692307692307693
332 291 0.08333333333333333
333 353 0.16666666666666666
333 310 0.1111111111111111
334 280 0.0625
334 362 0.5
334 284 0.07692307692307693
334 285 0.045454545454545456
335 297 0.1111111111111111
335 396 0.2
335 292 0.05555555555555555
336 324 0.125
336 438 0.125
336 294 0.1
337 285 0.045454545454545456
338 273 0.07692307692307693
338 426 0.14285714285714285
339 419 0.16666666666666666
339 291 0.08333333333333333
339 282 0.07142857142857142
339 411 0.16666666666666666
339 332 0.25
339 349 0.16666666666666666
339 287 0.08333333333333333
340 296 0.125
340 313 0.16666666666666666
340 388 0.2
340 344 0.25
340 376 0.2
341 427 0.125
341 316 0.09090909090909091
341 451 0.125
342 305 0.125
342 282 0.07142857142857142
343 432 0.16666666666666666
343 385 0.1111111111111111
343 299 0.05555555555555555
343 359 0.16666666666666666
344 340 0.08333333333333333
345 309 0.16666666666666666
346 322 0.125
346 358 0.2
346 317 0.0625
346 326 0.16666666666666666
347 329 0.09090909090909091
347 431 0.25
347 292 0.05555555555555555
347 270 0.07142857142857142
347 367 0.25
348 267 0.03333333333333333
349 339 0.07692307692307693
349 411 0.16666666666666666
349 419 0.16666666666666666
350 323 0.09090909090909091
351 292 0.05555555555555555
351 391 0.16666666666666666
352 329 0.09090909090909091
352 381 0.25
352 374 0.25
353 333 0.25
353 310 0.1111111111111111
353 406 0.1111111111111111
354 283 0.045454545454545456
355 283 0.045454545454545456
356 369 0.1
356 380 0.08333333333333333
356 311 0.09090909090909091
357 401 0.1
357 410 0.16666666666666666
357 428 0.2
357 285 0.045454545454545456
357 422 0.16666666666666666
358 346 0.16666666666666666
358 322 0.125
358 317 0.0625
359 385 0.1111111111111111
359 299 0.05555555555555555
359 343 0.125
360 270 0.07142857142857142
361 298 0.1
361 270 0.07142857142857142
362 334 0.14285714285714285
363 392 0.16666666666666666
363 323 0.09090909090909091
363 275 0.05555555555555555
363 442 0.2
363 459 0.2
364 297 0.1111111111111111
364 292 0.05555555555555555
364 446 0.1111111111111111
364 391 0.16666666666666666
365 298 0.1
366 263 0.038461538461538464
