500 1670
29 39 0.09090909090909091
29 40 0.14285714285714285
29 135 0.25
29 109 0.5
29 14 0.043478260869565216
29 464 0.058823529411764705
29 20 0.03225806451612903
29 118 0.1
29 54 0.05555555555555555
30 17 0.07142857142857142
30 146 0.16666666666666666
30 68 0.25
30 14 0.043478260869565216
30 56 0.1111111111111111
30 46 0.25
30 159 0.14285714285714285
31 17 0.07142857142857142
31 18 0.0625
31 171 0.1111111111111111
31 198 0.2
31 57 0.05555555555555555
31 73 0.125
31 139 0.1
31 12 0.02
32 13 0.07692307692307693
32 29 0.038461538461538464
33 188 0.2
33 107 0.125
33 20 0.03225806451612903
33 63 0.16666666666666666
34 33 0.06666666666666667
34 20 0.03225806451612903
34 53 0.1
34 49 0.5
34 29 0.038461538461538464
34 143 0.16666666666666666
35 145 0.16666666666666666
35 261 0.1
35 102 0.08333333333333333
35 71 0.1111111111111111
35 152 0.16666666666666666
35 41 0.125
35 167 0.14285714285714285
35 14 0.043478260869565216
36 155 0.2
36 37 0.1111111111111111
36 134 0.14285714285714285
36 223 0.09090909090909091
36 76 0.5
36 140 0.125
36 14 0.043478260869565216
36 82 0.25
36 54 0.05555555555555555
36 151 0.14285714285714285
36 24 0.05555555555555555
36 91 0.5
36 29 0.038461538461538464
36 166 0.2
37 36 0.03571428571428571
37 29 0.038461538461538464
37 117 0.5
38 113 0.3333333333333333
38 123 0.5
38 20 0.03225806451612903
38 199 0.16666666666666666
38 74 0.125
38 31 0.05263157894736842
38 12 0.02
38 30 0.06666666666666667
38 47 0.5
39 81 0.2
39 156 0.25
39 29 0.038461538461538464
39 118 0.1
39 93 0.1111111111111111
40 24 0.05555555555555555
40 50 0.08333333333333333
40 29 0.038461538461538464
41 35 0.058823529411764705
41 102 0.08333333333333333
41 167 0.14285714285714285
42 22 0.08333333333333333
43 33 0.06666666666666667
43 20 0.03225806451612903
43 44 0.09090909090909091
44 20 0.03225806451612903
44 85 0.14285714285714285
44 24 0.05555555555555555
44 153 0.5
44 90 0.16666666666666666
44 43 0.14285714285714285
45 22 0.08333333333333333
46 164 0.5
46 30 0.06666666666666667
47 38 0.05555555555555555
48 17 0.07142857142857142
48 42 0.2
48 51 0.07692307692307693
49 34 0.09090909090909091
50 80 0.1
50 24 0.05555555555555555
50 37 0.1111111111111111
50 40 0.14285714285714285
50 58 0.1111111111111111
50 27 0.07692307692307693
51 48 0.16666666666666666
51 115 0.125
51 238 0.07692307692307693
51 168 0.125
51 12 0.02
51 158 0.1111111111111111
52 17 0.07142857142857142
52 75 0.1
53 60 0.2
53 34 0.09090909090909091
53 43 0.14285714285714285
53 20 0.03225806451612903
53 87 0.16666666666666666
54 160 0.25
54 65 0.125
54 67 0.08333333333333333
54 36 0.03571428571428571
54 37 0.1111111111111111
54 97 0.1
54 116 0.14285714285714285
54 103 0.16666666666666666
54 29 0.038461538461538464
55 14 0.043478260869565216
56 112 0.125
56 210 0.16666666666666666
56 36 0.03571428571428571
56 141 0.25
56 30 0.06666666666666667
57 144 0.14285714285714285
57 17 0.07142857142857142
57 69 0.16666666666666666
57 215 0.3333333333333333
57 24 0.05555555555555555
57 122 0.3333333333333333
57 27 0.07692307692307693
57 61 0.125
57 31 0.05263157894736842
58 137 0.3333333333333333
58 50 0.08333333333333333
58 93 0.1111111111111111
59 96 0.125
59 128 0.07692307692307693
59 101 0.1
59 23 0.07692307692307693
59 105 0.09090909090909091
59 110 0.06666666666666667
60 53 0.1
60 479 0.1111111111111111
61 57 0.05555555555555555
61 27 0.07692307692307693
61 222 0.5
61 191 0.25
62 179 0.3333333333333333
62 148 0.3333333333333333
62 21 0.07692307692307693
62 23 0.07692307692307693
63 33 0.06666666666666667
63 70 0.1111111111111111
63 53 0.1
63 38 0.05555555555555555
64 12 0.02
64 18 0.0625
64 204 0.5
64 52 0.2
64 42 0.2
65 97 0.1
65 54 0.05555555555555555
65 103 0.16666666666666666
66 33 0.06666666666666667
66 20 0.03225806451612903
66 261 0.1
66 89 0.1
67 65 0.125
67 98 0.2
67 51 0.07692307692307693
67 85 0.14285714285714285
67 54 0.05555555555555555
67 193 0.5
67 223 0.09090909090909091
68 146 0.16666666666666666
68 30 0.06666666666666667
69 144 0.14285714285714285
69 57 0.05555555555555555
70 60 0.2
70 114 0.2
70 83 0.16666666666666666
70 28 0.08333333333333333
70 63 0.16666666666666666
71 41 0.125
71 218 0.14285714285714285
71 35 0.058823529411764705
71 102 0.08333333333333333
72 24 0.05555555555555555
73 75 0.1
73 139 0.1
73 171 0.1111111111111111
73 31 0.05263157894736842
74 161 0.16666666666666666
74 190 0.14285714285714285
74 38 0.05555555555555555
74 199 0.16666666666666666
75 73 0.125
75 203 0.3333333333333333
75 52 0.2
75 94 0.3333333333333333
75 31 0.05263157894736842
76 36 0.03571428571428571
77 28 0.08333333333333333
78 106 0.16666666666666666
78 58 0.1111111111111111
78 27 0.07692307692307693
78 50 0.08333333333333333
78 195 0.5
79 28 0.08333333333333333
80 104 0.14285714285714285
80 50 0.08333333333333333
80 99 0.2
80 133 0.16666666666666666
80 24 0.05555555555555555
80 58 0.1111111111111111
81 95 0.25
81 39 0.09090909090909091
81 79 0.25
82 36 0.03571428571428571
82 151 0.14285714285714285
83 114 0.2
83 28 0.08333333333333333
83 70 0.1111111111111111
84 120 0.5
84 156 0.25
84 13 0.07692307692307693
85 67 0.08333333333333333
85 35 0.058823529411764705
85 44 0.09090909090909091
85 21 0.07692307692307693
86 180 0.3333333333333333
86 21 0.07692307692307693
86 119 0.5
86 138 0.3333333333333333
86 71 0.1111111111111111
86 12 0.02
87 143 0.16666666666666666
87 13 0.07692307692307693
87 53 0.1
88 17 0.07142857142857142
89 33 0.06666666666666667
89 66 0.14285714285714285
89 107 0.125
89 20 0.03225806451612903
89 173 0.2
90 132 0.5
90 44 0.09090909090909091
91 36 0.03571428571428571
92 26 0.07692307692307693
93 24 0.05555555555555555
93 58 0.1111111111111111
93 211 0.5
93 84 0.1111111111111111
93 39 0.09090909090909091
94 75 0.1
95 81 0.2
95 28 0.08333333333333333
96 130 0.25
96 59 0.06666666666666667
96 178 0.2
97 160 0.25
97 65 0.125
97 116 0.14285714285714285
97 54 0.05555555555555555
97 103 0.16666666666666666
98 67 0.08333333333333333
98 127 0.3333333333333333
99 80 0.1
99 104 0.14285714285714285
100 176 0.14285714285714285
100 25 0.1
100 18 0.0625
100 19 0.09090909090909091
100 157 0.07692307692307693
101 128 0.07692307692307693
101 105 0.09090909090909091
101 59 0.06666666666666667
101 110 0.06666666666666667
102 41 0.125
102 201 0.125
102 35 0.058823529411764705
102 218 0.14285714285714285
102 71 0.1111111111111111
103 65 0.125
103 54 0.05555555555555555
103 97 0.1
104 80 0.1
104 99 0.2
104 93 0.1111111111111111
105 59 0.06666666666666667
105 147 0.25
105 101 0.1
105 110 0.06666666666666667
105 150 0.25
106 26 0.07692307692307693
106 142 0.14285714285714285
106 78 0.1111111111111111
107 89 0.1
107 210 0.16666666666666666
107 43 0.14285714285714285
107 54 0.05555555555555555
107 33 0.06666666666666667
108 18 0.0625
108 19 0.09090909090909091
108 12 0.02
108 157 0.07692307692307693
109 29 0.038461538461538464
110 192 0.16666666666666666
110 101 0.1
110 22 0.08333333333333333
110 183 0.16666666666666666
110 105 0.09090909090909091
110 202 0.25
110 59 0.06666666666666667
110 111 0.14285714285714285
111 256 0.1
111 110 0.06666666666666667
111 183 0.16666666666666666
112 56 0.1111111111111111
112 200 0.14285714285714285
112 210 0.16666666666666666
112 141 0.25
113 38 0.05555555555555555
114 83 0.16666666666666666
114 70 0.1111111111111111
114 79 0.25
115 51 0.07692307692307693
115 124 0.2
115 238 0.07692307692307693
115 158 0.1111111111111111
116 129 0.14285714285714285
116 65 0.125
116 54 0.05555555555555555
116 97 0.1
117 37 0.1111111111111111
118 136 0.16666666666666666
118 149 0.14285714285714285
118 29 0.038461538461538464
118 39 0.09090909090909091
119 86 0.1
120 84 0.1111111111111111
121 61 0.125
122 57 0.05555555555555555
123 38 0.05555555555555555
124 96 0.125
124 115 0.125
124 205 0.2
125 40 0.14285714285714285
125 24 0.05555555555555555
125 58 0.1111111111111111
125 27 0.07692307692307693
125 191 0.25
126 16 0.25
127 98 0.2
128 101 0.1
128 169 0.5
128 105 0.09090909090909091
128 26 0.07692307692307693
128 59 0.06666666666666667
128 170 0.5
128 206 0.5
129 464 0.058823529411764705
129 116 0.14285714285714285
129 29 0.038461538461538464
130 96 0.125
130 178 0.2
131 30 0.06666666666666667
132 90 0.16666666666666666
133 80 0.1
133 186 0.5
133 99 0.2
133 78 0.1111111111111111
134 36 0.03571428571428571
134 166 0.2
134 151 0.14285714285714285
135 140 0.125
135 29 0.038461538461538464
136 149 0.14285714285714285
136 118 0.1
136 263 0.058823529411764705
137 58 0.1111111111111111
137 50 0.08333333333333333
138 86 0.1
139 200 0.14285714285714285
139 73 0.125
139 171 0.1111111111111111
139 198 0.2
139 31 0.05263157894736842
140 187 0.25
140 36 0.03571428571428571
140 37 0.1111111111111111
140 118 0.1
140 135 0.25
141 112 0.125
141 56 0.1111111111111111
142 128 0.07692307692307693
142 106 0.16666666666666666
142 163 0.25
143 34 0.09090909090909091
143 154 0.3333333333333333
143 87 0.16666666666666666
144 57 0.05555555555555555
144 122 0.3333333333333333
144 26 0.07692307692307693
144 69 0.16666666666666666
145 218 0.14285714285714285
145 35 0.058823529411764705
145 102 0.08333333333333333
146 68 0.25
146 30 0.06666666666666667
146 159 0.14285714285714285
147 105 0.09090909090909091
147 59 0.06666666666666667
147 101 0.1
148 62 0.14285714285714285
149 136 0.16666666666666666
149 208 0.5
149 118 0.1
149 39 0.09090909090909091
150 105 0.09090909090909091
150 59 0.06666666666666667
150 101 0.1
151 82 0.25
151 36 0.03571428571428571
151 134 0.14285714285714285
152 41 0.125
152 35 0.058823529411764705
152 167 0.14285714285714285
152 145 0.16666666666666666
153 44 0.09090909090909091
154 84 0.1111111111111111
154 143 0.16666666666666666
155 36 0.03571428571428571
155 134 0.14285714285714285
156 84 0.1111111111111111
156 39 0.09090909090909091
157 18 0.0625
157 100 0.14285714285714285
157 182 0.5
157 12 0.02
157 108 0.125
157 189 0.5
157 174 0.5
158 96 0.125
158 115 0.125
158 51 0.07692307692307693
158 172 0.14285714285714285
158 168 0.125
159 146 0.16666666666666666
159 131 0.5
159 30 0.06666666666666667
159 479 0.1111111111111111
160 97 0.1
160 54 0.05555555555555555
161 113 0.3333333333333333
161 74 0.125
161 190 0.14285714285714285
161 38 0.05555555555555555
162 14 0.043478260869565216
163 172 0.14285714285714285
163 142 0.14285714285714285
164 46 0.25
165 13 0.07692307692307693
166 36 0.03571428571428571
166 134 0.14285714285714285
166 151 0.14285714285714285
167 152 0.16666666666666666
167 41 0.125
167 35 0.058823529411764705
167 102 0.08333333333333333
168 216 0.5
168 51 0.07692307692307693
168 158 0.1111111111111111
168 219 0.5
169 128 0.07692307692307693
170 128 0.07692307692307693
171 200 0.14285714285714285
171 73 0.125
171 139 0.1
171 31 0.05263157894736842
172 163 0.25
172 142 0.14285714285714285
172 158 0.1111111111111111
172 23 0.07692307692307693
173 89 0.1
173 20 0.03225806451612903
174 157 0.07692307692307693
175 221 0.16666666666666666
175 14 0.043478260869565216
176 25 0.1
176 12 0.02
176 100 0.14285714285714285
176 15 0.14285714285714285
177 184 0.2
177 23 0.07692307692307693
178 96 0.125
178 130 0.25
179 148 0.3333333333333333
179 62 0.14285714285714285
180 138 0.3333333333333333
180 86 0.1
181 129 0.14285714285714285
182 157 0.07692307692307693
183 110 0.06666666666666667
183 111 0.14285714285714285
184 177 0.25
184 23 0.07692307692307693
185 18 0.0625
185 12 0.02
185 15 0.14285714285714285
186 133 0.16666666666666666
187 104 0.14285714285714285
187 90 0.16666666666666666
187 140 0.125
188 33 0.06666666666666667
188 20 0.03225806451612903
188 173 0.2
189 157 0.07692307692307693
190 161 0.16666666666666666
190 74 0.125
190 38 0.05555555555555555
190 199 0.16666666666666666
191 61 0.125
191 125 0.1111111111111111
192 202 0.25
192 111 0.14285714285714285
192 110 0.06666666666666667
192 183 0.16666666666666666
193 67 0.08333333333333333
194 28 0.08333333333333333
195 78 0.1111111111111111
196 197 0.2
196 14 0.043478260869565216
196 55 0.3333333333333333
197 196 0.2
197 14 0.043478260869565216
198 139 0.1
198 31 0.05263157894736842
199 74 0.125
199 190 0.14285714285714285
199 38 0.05555555555555555
200 112 0.125
200 98 0.2
200 139 0.1
200 171 0.1111111111111111
201 33 0.06666666666666667
201 34 0.09090909090909091
201 20 0.03225806451612903
201 213 0.5
201 102 0.08333333333333333
201 89 0.1
202 192 0.16666666666666666
202 110 0.06666666666666667
203 75 0.1
203 94 0.3333333333333333
204 64 0.14285714285714285
205 220 0.5
205 155 0.2
205 124 0.2
206 128 0.07692307692307693
207 42 0.2
207 75 0.1
207 22 0.08333333333333333
207 183 0.16666666666666666
208 149 0.14285714285714285
209 48 0.16666666666666666
209 155 0.2
209 127 0.3333333333333333
210 56 0.1111111111111111
210 112 0.125
210 107 0.125
211 93 0.1111111111111111
212 45 0.3333333333333333
212 22 0.08333333333333333
213 201 0.125
214 184 0.2
214 23 0.07692307692307693
215 57 0.05555555555555555
215 69 0.16666666666666666
216 168 0.125
217 21 0.07692307692307693
218 104 0.14285714285714285
218 145 0.16666666666666666
218 102 0.08333333333333333
218 71 0.1111111111111111
219 168 0.125
220 205 0.2
221 197 0.2
221 14 0.043478260869565216
221 175 0.25
222 61 0.125
223 224 0.125
223 225 0.07142857142857142
223 67 0.08333333333333333
223 36 0.03571428571428571
223 69 0.16666666666666666
223 125 0.1111111111111111
223 31 0.05263157894736842
224 226 0.5
224 461 0.1111111111111111
224 234 0.25
224 223 0.09090909090909091
225 227 0.25
225 228 0.09090909090909091
225 229 0.09090909090909091
225 233 0.14285714285714285
225 236 0.16666666666666666
225 223 0.09090909090909091
226 224 0.125
227 225 0.07142857142857142
227 230 0.25
228 225 0.07142857142857142
228 235 0.125
228 236 0.16666666666666666
228 229 0.09090909090909091
228 233 0.14285714285714285
229 225 0.07142857142857142
229 235 0.125
229 228 0.09090909090909091
229 236 0.16666666666666666
229 231 0.25
230 232 0.3333333333333333
230 227 0.25
231 225 0.07142857142857142
231 228 0.09090909090909091
231 229 0.09090909090909091
232 225 0.07142857142857142
232 230 0.25
233 225 0.07142857142857142
233 235 0.125
233 228 0.09090909090909091
233 229 0.09090909090909091
234 224 0.125
234 237 0.5
235 464 0.058823529411764705
235 233 0.14285714285714285
235 228 0.09090909090909091
235 229 0.09090909090909091
236 225 0.07142857142857142
236 228 0.09090909090909091
236 229 0.09090909090909091
237 234 0.25
238 51 0.07692307692307693
238 2 0.16666666666666666
238 115 0.125
238 244 0.16666666666666666
238 243 0.125
238 178 0.2
238 142 0.14285714285714285
238 239 0.125
239 240 0.1111111111111111
239 241 0.25
239 246 0.16666666666666666
239 238 0.07692307692307693
240 242 0.16666666666666666
240 251 0.25
240 255 0.25
240 239 0.125
241 246 0.16666666666666666
241 239 0.125
242 240 0.1111111111111111
242 250 0.5
242 245 0.5
243 248 0.3333333333333333
243 244 0.16666666666666666
243 254 0.3333333333333333
243 238 0.07692307692307693
244 249 0.25
244 243 0.125
244 238 0.07692307692307693
245 242 0.16666666666666666
246 241 0.25
246 247 0.2
246 239 0.125
247 240 0.1111111111111111
247 246 0.16666666666666666
247 255 0.25
248 243 0.125
249 244 0.16666666666666666
249 253 0.5
250 242 0.16666666666666666
251 240 0.1111111111111111
251 252 0.5
252 251 0.25
253 249 0.25
254 248 0.3333333333333333
254 243 0.125
255 240 0.1111111111111111
255 247 0.2
256 0 0.125
256 257 0.125
256 259 0.25
256 12 0.02
256 111 0.14285714285714285
257 256 0.1
257 258 0.3333333333333333
257 259 0.25
257 260 0.3333333333333333
258 257 0.125
259 256 0.1
259 257 0.125
260 257 0.125
260 258 0.3333333333333333
261 66 0.14285714285714285
261 35 0.058823529411764705
261 171 0.1111111111111111
261 198 0.2
261 262 0.5
261 11 0.25
262 261 0.1
263 279 0.1111111111111111
263 264 0.047619047619047616
263 84 0.1111111111111111
263 293 0.1111111111111111
263 7 0.125
263 136 0.16666666666666666
263 267 0.037037037037037035
263 13 0.07692307692307693
263 366 0.16666666666666666
264 272 0.16666666666666666
264 273 0.14285714285714285
264 263 0.058823529411764705
264 332 0.5
264 265 0.05263157894736842
264 266 0.03225806451612903
264 268 0.16666666666666666
264 269 0.08333333333333333
264 270 0.07142857142857142
264 288 0.07142857142857142
265 321 0.14285714285714285
265 307 0.2
265 276 0.5
265 309 0.08333333333333333
265 264 0.047619047619047616
265 297 0.06666666666666667
265 349 0.25
265 445 0.25
265 271 0.05
266 450 0.5
266 283 0.058823529411764705
266 357 0.14285714285714285
266 391 0.1111111111111111
266 264 0.047619047619047616
266 329 0.125
266 268 0.16666666666666666
266 303 0.1
266 272 0.16666666666666666
266 275 0.05555555555555555
266 373 0.1111111111111111
266 278 0.0625
266 343 0.14285714285714285
266 315 0.07142857142857142
267 416 0.14285714285714285
267 353 0.16666666666666666
267 323 0.1111111111111111
267 356 0.1111111111111111
267 293 0.1111111111111111
267 263 0.058823529411764705
267 369 0.5
267 464 0.058823529411764705
267 337 0.1
267 403 0.14285714285714285
267 406 0.2
267 281 0.06666666666666667
267 413 0.25
268 264 0.047619047619047616
268 266 0.03225806451612903
269 277 0.08333333333333333
269 278 0.0625
269 264 0.047619047619047616
269 266 0.03225806451612903
269 315 0.07142857142857142
269 282 0.25
270 449 0.3333333333333333
270 386 0.16666666666666666
270 311 0.07692307692307693
270 264 0.047619047619047616
270 331 0.1111111111111111
270 319 0.125
271 304 0.09090909090909091
271 274 0.0625
271 363 0.09090909090909091
271 325 0.1
271 265 0.05263157894736842
271 299 0.07142857142857142
271 460 0.1111111111111111
271 397 0.07142857142857142
272 264 0.047619047619047616
272 266 0.03225806451612903
272 318 0.3333333333333333
273 264 0.047619047619047616
273 322 0.25
273 270 0.07142857142857142
273 287 0.16666666666666666
274 304 0.09090909090909091
274 363 0.09090909090909091
274 405 0.2
274 296 0.14285714285714285
274 299 0.07142857142857142
274 460 0.1111111111111111
274 271 0.05
275 312 0.07142857142857142
275 402 0.25
275 355 0.3333333333333333
275 360 0.16666666666666666
275 280 0.043478260869565216
275 393 0.25
275 266 0.03225806451612903
276 265 0.05263157894736842
277 288 0.07142857142857142
277 324 0.09090909090909091
277 364 0.25
277 378 0.125
277 316 0.14285714285714285
277 269 0.08333333333333333
278 367 0.2
278 310 0.25
278 266 0.03225806451612903
278 347 0.1
278 387 0.1
278 269 0.08333333333333333
278 334 0.16666666666666666
278 333 0.1111111111111111
279 283 0.058823529411764705
279 435 0.14285714285714285
279 366 0.16666666666666666
279 263 0.058823529411764705
280 320 0.25
280 289 0.0625
280 418 0.2
280 275 0.05555555555555555
280 389 0.5
280 454 0.5
280 327 0.16666666666666666
280 345 0.09090909090909091
280 284 0.125
280 285 0.07692307692307693
280 286 0.25
281 337 0.1
281 323 0.1111111111111111
281 406 0.2
281 267 0.037037037037037035
281 403 0.14285714285714285
281 302 0.16666666666666666
282 269 0.08333333333333333
282 310 0.25
283 291 0.14285714285714285
283 308 0.3333333333333333
283 373 0.1111111111111111
283 279 0.1111111111111111
283 275 0.05555555555555555
283 266 0.03225806451612903
283 295 0.2
283 268 0.16666666666666666
283 335 0.2
284 280 0.043478260869565216
284 298 0.16666666666666666
284 371 0.2
285 290 0.16666666666666666
285 275 0.05555555555555555
285 294 0.16666666666666666
285 280 0.043478260869565216
285 379 0.1111111111111111
285 418 0.2
285 434 0.5
286 280 0.043478260869565216
286 289 0.0625
287 273 0.14285714285714285
287 380 0.14285714285714285
287 457 0.14285714285714285
288 400 0.5
288 328 0.2
288 370 0.08333333333333333
288 292 0.08333333333333333
288 277 0.08333333333333333
288 264 0.047619047619047616
288 269 0.08333333333333333
289 451 0.3333333333333333
289 358 0.5
289 280 0.043478260869565216
289 410 0.14285714285714285
289 380 0.14285714285714285
289 317 0.14285714285714285
289 286 0.25
290 344 0.2
290 285 0.07692307692307693
290 407 0.3333333333333333
291 339 0.09090909090909091
291 283 0.058823529411764705
291 373 0.1111111111111111
292 288 0.07142857142857142
292 348 0.25
292 340 0.25
292 461 0.1111111111111111
292 377 0.2
293 281 0.06666666666666667
293 267 0.037037037037037035
293 301 0.16666666666666666
293 337 0.1
293 263 0.058823529411764705
294 458 0.25
294 300 0.125
294 285 0.07692307692307693
295 283 0.058823529411764705
295 275 0.05555555555555555
295 279 0.1111111111111111
296 304 0.09090909090909091
296 274 0.0625
296 271 0.05
297 321 0.14285714285714285
297 309 0.08333333333333333
297 342 0.3333333333333333
297 265 0.05263157894736842
297 349 0.25
297 445 0.25
297 421 0.1111111111111111
298 371 0.2
298 284 0.125
299 305 0.125
299 274 0.0625
299 417 0.5
299 296 0.14285714285714285
299 447 0.5
299 397 0.07142857142857142
299 271 0.05
300 306 0.25
300 458 0.25
300 294 0.16666666666666666
300 359 0.125
301 356 0.1111111111111111
301 293 0.1111111111111111
301 326 0.25
302 416 0.14285714285714285
302 281 0.06666666666666667
302 267 0.037037037037037035
303 266 0.03225806451612903
303 404 0.3333333333333333
303 354 0.16666666666666666
303 357 0.14285714285714285
304 296 0.14285714285714285
304 274 0.0625
304 460 0.1111111111111111
304 271 0.05
305 409 0.14285714285714285
305 351 0.5
305 299 0.07142857142857142
305 319 0.125
306 300 0.125
306 359 0.125
307 297 0.06666666666666667
307 265 0.05263157894736842
308 283 0.058823529411764705
309 352 0.3333333333333333
309 307 0.2
309 265 0.05263157894736842
309 297 0.06666666666666667
309 412 0.2
309 430 0.25
310 282 0.25
310 278 0.0625
311 289 0.0625
311 446 0.3333333333333333
311 374 0.16666666666666666
311 330 0.25
311 395 0.5
311 270 0.07142857142857142
311 319 0.125
312 368 0.1
312 275 0.05555555555555555
312 292 0.08333333333333333
312 390 0.16666666666666666
312 313 0.07142857142857142
312 314 0.1111111111111111
312 346 0.06666666666666667
313 312 0.07142857142857142
313 314 0.1111111111111111
313 443 0.2
313 346 0.06666666666666667
313 390 0.16666666666666666
314 312 0.07142857142857142
314 313 0.07142857142857142
314 307 0.2
314 427 0.3333333333333333
314 399 0.3333333333333333
315 336 0.2
315 432 0.25
315 365 0.2
315 266 0.03225806451612903
315 362 0.1
315 269 0.08333333333333333
316 378 0.125
316 364 0.25
316 277 0.08333333333333333
317 289 0.0625
317 410 0.14285714285714285
317 361 0.09090909090909091
318 272 0.16666666666666666
318 264 0.047619047619047616
319 305 0.125
319 331 0.1111111111111111
319 270 0.07142857142857142
319 311 0.07692307692307693
320 280 0.043478260869565216
320 327 0.16666666666666666
321 288 0.07142857142857142
321 265 0.05263157894736842
321 426 0.5
321 297 0.06666666666666667
322 273 0.14285714285714285
322 457 0.14285714285714285
323 281 0.06666666666666667
323 267 0.037037037037037035
323 382 0.5
323 353 0.16666666666666666
324 274 0.0625
324 277 0.08333333333333333
324 421 0.1111111111111111
324 316 0.14285714285714285
324 381 0.25
324 383 0.2
325 296 0.14285714285714285
325 408 0.3333333333333333
325 274 0.0625
325 456 0.3333333333333333
325 271 0.05
326 315 0.07142857142857142
326 301 0.16666666666666666
327 320 0.25
327 280 0.043478260869565216
327 385 0.5
328 288 0.07142857142857142
328 341 0.5
329 266 0.03225806451612903
329 411 0.25
329 362 0.1
329 350 0.125
330 311 0.07692307692307693
331 330 0.25
331 444 0.5
331 338 0.25
331 270 0.07142857142857142
331 319 0.125
332 264 0.047619047619047616
333 347 0.1
333 387 0.1
333 334 0.16666666666666666
333 278 0.0625
334 347 0.1
334 333 0.1111111111111111
334 278 0.0625
335 339 0.09090909090909091
335 283 0.058823529411764705
335 308 0.3333333333333333
336 280 0.043478260869565216
336 401 0.5
336 315 0.07142857142857142
337 281 0.06666666666666667
337 439 0.3333333333333333
337 267 0.037037037037037035
337 293 0.1111111111111111
337 425 0.3333333333333333
338 386 0.16666666666666666
338 331 0.1111111111111111
339 384 0.25
339 386 0.16666666666666666
339 291 0.14285714285714285
339 423 0.25
339 268 0.16666666666666666
339 335 0.2
340 377 0.2
340 292 0.08333333333333333
341 328 0.2
342 297 0.06666666666666667
342 265 0.05263157894736842
343 266 0.03225806451612903
343 375 0.3333333333333333
343 372 0.5
343 303 0.1
344 290 0.16666666666666666
344 323 0.1111111111111111
344 453 0.5
