500 1689
74 126 0.16666666666666666
75 104 0.0625
75 13 0.03225806451612903
76 184 0.16666666666666666
76 61 0.07142857142857142
76 37 0.058823529411764705
77 19 0.09090909090909091
77 52 0.0625
77 38 0.0625
77 23 0.09090909090909091
77 127 0.1111111111111111
77 190 0.5
77 47 0.08333333333333333
78 32 0.09090909090909091
78 29 0.14285714285714285
79 17 0.03225806451612903
79 141 0.2
79 134 0.16666666666666666
79 199 0.25
80 72 0.25
80 35 0.05263157894736842
80 116 0.125
80 181 0.25
80 206 0.2
81 161 0.16666666666666666
81 66 0.25
81 53 0.0625
81 62 0.1
81 130 0.5
82 53 0.0625
82 45 0.06666666666666667
83 43 0.09090909090909091
83 127 0.1111111111111111
84 216 0.14285714285714285
84 164 0.16666666666666666
84 52 0.0625
84 39 0.05
85 112 0.09090909090909091
85 50 0.08333333333333333
85 99 0.16666666666666666
85 131 0.25
85 37 0.058823529411764705
85 179 0.14285714285714285
85 34 0.058823529411764705
86 99 0.16666666666666666
86 61 0.07142857142857142
87 128 0.25
87 137 0.25
87 144 0.25
87 44 0.05263157894736842
88 59 0.07692307692307693
88 55 0.1
89 51 0.14285714285714285
89 47 0.08333333333333333
90 193 0.5
90 51 0.14285714285714285
90 28 0.2
90 22 0.09090909090909091
91 177 0.5
91 85 0.06666666666666667
91 86 0.2
91 215 0.5
92 26 0.14285714285714285
92 19 0.09090909090909091
92 12 0.038461538461538464
93 45 0.06666666666666667
94 18 0.04
95 208 0.3333333333333333
95 17 0.03225806451612903
95 178 0.25
95 21 0.047619047619047616
95 40 0.058823529411764705
95 186 0.2
96 18 0.04
96 135 0.16666666666666666
97 32 0.09090909090909091
97 129 0.16666666666666666
97 35 0.05263157894736842
97 116 0.125
97 21 0.047619047619047616
98 108 0.16666666666666666
98 45 0.06666666666666667
99 114 0.3333333333333333
99 85 0.06666666666666667
99 86 0.2
100 57 0.16666666666666666
100 44 0.05263157894736842
100 53 0.0625
100 113 0.25
101 25 0.1
101 183 0.125
101 143 0.125
101 179 0.14285714285714285
101 111 0.1111111111111111
102 105 0.3333333333333333
102 47 0.08333333333333333
102 13 0.03225806451612903
102 77 0.07142857142857142
102 55 0.1
103 21 0.047619047619047616
104 203 0.14285714285714285
104 119 0.1111111111111111
104 75 0.25
104 140 0.1111111111111111
104 13 0.03225806451612903
104 110 0.14285714285714285
104 207 0.125
105 97 0.09090909090909091
105 102 0.125
106 16 0.1111111111111111
106 176 0.16666666666666666
107 50 0.08333333333333333
107 139 0.125
108 98 0.25
108 220 0.25
108 45 0.06666666666666667
109 66 0.25
109 53 0.0625
110 104 0.0625
110 481 0.0625
111 25 0.1
111 183 0.125
111 163 0.07692307692307693
111 101 0.09090909090909091
111 41 0.14285714285714285
112 32 0.09090909090909091
112 145 0.5
112 34 0.058823529411764705
112 21 0.047619047619047616
112 139 0.125
112 85 0.06666666666666667
113 162 0.25
113 100 0.14285714285714285
114 99 0.16666666666666666
114 12 0.038461538461538464
115 40 0.058823529411764705
115 160 0.2
116 80 0.1
116 97 0.09090909090909091
116 35 0.05263157894736842
116 165 0.14285714285714285
117 18 0.04
117 156 0.2
117 45 0.06666666666666667
117 23 0.09090909090909091
118 49 0.3333333333333333
118 30 0.08333333333333333
119 104 0.0625
119 203 0.14285714285714285
119 140 0.1111111111111111
119 110 0.14285714285714285
119 207 0.125
120 58 0.16666666666666666
120 38 0.0625
121 137 0.25
121 38 0.0625
122 64 0.3333333333333333
122 256 0.1
122 18 0.04
122 82 0.25
122 166 0.5
123 36 0.058823529411764705
123 70 0.1111111111111111
124 13 0.03225806451612903
125 17 0.03225806451612903
125 171 0.2
125 79 0.1111111111111111
126 74 0.25
126 59 0.07692307692307693
127 57 0.16666666666666666
127 83 0.25
127 60 0.14285714285714285
127 77 0.07142857142857142
127 23 0.09090909090909091
128 144 0.25
128 87 0.1111111111111111
129 80 0.1
129 97 0.09090909090909091
129 35 0.05263157894736842
129 89 0.25
130 81 0.1111111111111111
131 43 0.09090909090909091
131 85 0.06666666666666667
132 50 0.08333333333333333
132 107 0.16666666666666666
132 142 0.14285714285714285
133 71 0.16666666666666666
134 17 0.03225806451612903
134 79 0.1111111111111111
135 96 0.25
135 185 0.25
135 18 0.04
136 21 0.047619047619047616
136 103 0.3333333333333333
137 121 0.25
137 87 0.1111111111111111
138 84 0.08333333333333333
138 52 0.0625
138 39 0.05
139 112 0.09090909090909091
139 97 0.09090909090909091
139 50 0.08333333333333333
139 107 0.16666666666666666
139 461 0.1
140 104 0.0625
140 203 0.14285714285714285
140 207 0.125
140 110 0.14285714285714285
140 119 0.1111111111111111
141 17 0.03225806451612903
141 79 0.1111111111111111
142 50 0.08333333333333333
142 107 0.16666666666666666
142 132 0.2
142 223 0.07142857142857142
143 34 0.058823529411764705
143 179 0.14285714285714285
143 101 0.09090909090909091
143 15 0.05263157894736842
144 128 0.25
144 87 0.1111111111111111
145 112 0.09090909090909091
146 47 0.08333333333333333
147 14 0.047619047619047616
147 15 0.05263157894736842
148 152 0.25
148 217 0.25
148 61 0.07142857142857142
149 44 0.05263157894736842
150 118 0.25
150 30 0.08333333333333333
151 65 0.2
151 20 0.09090909090909091
151 198 0.16666666666666666
152 148 0.16666666666666666
152 61 0.07142857142857142
153 84 0.08333333333333333
153 138 0.16666666666666666
153 52 0.0625
153 39 0.05
154 43 0.09090909090909091
154 12 0.038461538461538464
155 19 0.09090909090909091
156 117 0.14285714285714285
156 23 0.09090909090909091
157 46 0.25
158 13 0.03225806451612903
159 27 0.1
160 40 0.058823529411764705
160 115 0.2
161 81 0.1111111111111111
161 59 0.07692307692307693
161 213 0.5
161 126 0.16666666666666666
162 113 0.25
162 19 0.09090909090909091
163 48 0.1111111111111111
163 36 0.058823529411764705
163 101 0.09090909090909091
163 182 0.5
163 25 0.1
163 174 0.5
163 111 0.1111111111111111
164 84 0.08333333333333333
164 52 0.0625
164 39 0.05
165 33 0.05263157894736842
165 180 0.3333333333333333
165 116 0.125
166 122 0.1111111111111111
167 48 0.1111111111111111
167 36 0.058823529411764705
167 70 0.1111111111111111
168 12 0.038461538461538464
169 164 0.16666666666666666
169 39 0.05
170 24 0.06666666666666667
171 17 0.03225806451612903
171 125 0.16666666666666666
171 134 0.16666666666666666
172 24 0.06666666666666667
172 42 0.2
172 170 0.3333333333333333
173 168 0.3333333333333333
173 12 0.038461538461538464
174 163 0.07692307692307693
175 44 0.05263157894736842
175 263 0.047619047619047616
176 16 0.1111111111111111
176 184 0.16666666666666666
176 106 0.25
177 91 0.16666666666666666
178 186 0.2
178 95 0.09090909090909091
179 101 0.09090909090909091
179 85 0.06666666666666667
179 14 0.047619047619047616
179 143 0.125
180 165 0.14285714285714285
181 80 0.1
181 35 0.05263157894736842
182 163 0.07692307692307693
183 25 0.1
183 41 0.14285714285714285
183 101 0.09090909090909091
183 111 0.1111111111111111
184 176 0.16666666666666666
184 76 0.2
184 37 0.058823529411764705
185 18 0.04
185 135 0.16666666666666666
186 178 0.25
186 95 0.09090909090909091
187 58 0.16666666666666666
187 38 0.0625
188 57 0.16666666666666666
189 104 0.0625
189 52 0.0625
189 59 0.07692307692307693
189 84 0.08333333333333333
189 39 0.05
190 77 0.07142857142857142
191 84 0.08333333333333333
191 52 0.0625
191 39 0.05
192 12 0.038461538461538464
192 69 0.25
193 90 0.14285714285714285
194 44 0.05263157894736842
194 175 0.2
195 40 0.058823529411764705
195 160 0.2
195 115 0.2
196 33 0.05263157894736842
197 17 0.03225806451612903
197 125 0.16666666666666666
197 134 0.16666666666666666
198 65 0.2
198 20 0.09090909090909091
198 151 0.2
199 17 0.03225806451612903
199 79 0.1111111111111111
200 102 0.125
201 147 0.25
201 14 0.047619047619047616
201 15 0.05263157894736842
202 146 0.3333333333333333
202 47 0.08333333333333333
203 104 0.0625
203 140 0.1111111111111111
203 119 0.1111111111111111
204 60 0.14285714285714285
205 26 0.14285714285714285
206 72 0.25
206 80 0.1
206 35 0.05263157894736842
207 104 0.0625
207 203 0.14285714285714285
207 140 0.1111111111111111
207 110 0.14285714285714285
207 119 0.1111111111111111
208 186 0.2
208 95 0.09090909090909091
209 56 0.14285714285714285
210 40 0.058823529411764705
211 261 0.1111111111111111
211 62 0.1
212 55 0.1
213 161 0.16666666666666666
214 37 0.058823529411764705
215 91 0.16666666666666666
216 52 0.0625
216 191 0.16666666666666666
216 84 0.08333333333333333
216 39 0.05
217 148 0.16666666666666666
217 61 0.07142857142857142
218 33 0.05263157894736842
218 51 0.14285714285714285
218 187 0.16666666666666666
219 211 0.2
219 62 0.1
220 108 0.16666666666666666
220 45 0.06666666666666667
221 48 0.1111111111111111
221 123 0.2
221 36 0.058823529411764705
221 70 0.1111111111111111
222 180 0.3333333333333333
222 165 0.14285714285714285
223 33 0.05263157894736842
223 226 0.1
223 225 0.16666666666666666
223 234 0.25
223 43 0.09090909090909091
223 13 0.03225806451612903
223 142 0.14285714285714285
224 233 0.2
224 226 0.1
224 227 0.1111111111111111
224 230 0.16666666666666666
224 223 0.07142857142857142
225 234 0.25
225 227 0.1111111111111111
225 223 0.07142857142857142
226 224 0.1111111111111111
226 235 0.3333333333333333
226 228 0.16666666666666666
226 229 0.125
226 223 0.07142857142857142
227 224 0.1111111111111111
227 225 0.16666666666666666
227 230 0.16666666666666666
227 233 0.2
228 226 0.1
228 229 0.125
229 226 0.1
229 228 0.16666666666666666
229 461 0.1
229 231 0.2
230 224 0.1111111111111111
230 227 0.1111111111111111
230 236 0.5
231 232 0.5
231 229 0.125
232 231 0.2
233 224 0.1111111111111111
233 227 0.1111111111111111
233 223 0.07142857142857142
234 225 0.16666666666666666
234 223 0.07142857142857142
235 226 0.1
235 228 0.16666666666666666
236 230 0.16666666666666666
237 228 0.16666666666666666
238 192 0.2
238 240 0.5
238 255 0.14285714285714285
238 52 0.0625
238 37 0.058823529411764705
238 246 0.16666666666666666
238 241 0.08333333333333333
238 187 0.16666666666666666
238 12 0.038461538461538464
238 247 0.25
238 239 0.08333333333333333
239 242 0.25
239 243 0.14285714285714285
239 244 0.25
239 238 0.05263157894736842
239 254 0.25
239 255 0.14285714285714285
240 238 0.05263157894736842
241 254 0.25
241 245 0.1111111111111111
241 247 0.25
241 249 0.2
241 251 0.16666666666666666
241 238 0.05263157894736842
242 244 0.25
242 239 0.08333333333333333
243 255 0.14285714285714285
243 261 0.1111111111111111
243 239 0.08333333333333333
244 242 0.25
244 239 0.08333333333333333
245 248 0.5
245 241 0.08333333333333333
245 246 0.16666666666666666
245 249 0.2
246 250 0.5
246 245 0.1111111111111111
246 238 0.05263157894736842
247 241 0.08333333333333333
247 238 0.05263157894736842
248 245 0.1111111111111111
249 241 0.08333333333333333
249 245 0.1111111111111111
250 246 0.16666666666666666
251 241 0.08333333333333333
251 252 0.25
251 253 0.25
252 251 0.16666666666666666
252 253 0.25
253 251 0.16666666666666666
253 252 0.25
254 241 0.08333333333333333
254 239 0.08333333333333333
255 249 0.2
255 243 0.14285714285714285
255 238 0.05263157894736842
255 239 0.08333333333333333
256 257 0.25
256 18 0.04
256 259 0.5
256 87 0.1111111111111111
256 122 0.1111111111111111
256 156 0.2
257 256 0.1
257 258 0.25
258 257 0.25
258 260 0.5
259 256 0.1
260 258 0.25
261 211 0.2
261 262 0.5
261 243 0.14285714285714285
261 26 0.14285714285714285
261 189 0.14285714285714285
261 126 0.16666666666666666
262 261 0.1111111111111111
263 321 0.125
263 231 0.2
263 264 0.045454545454545456
263 266 0.05555555555555555
263 333 0.5
263 175 0.2
263 336 0.3333333333333333
263 243 0.14285714285714285
263 342 0.25
263 122 0.1111111111111111
263 315 0.08333333333333333
263 127 0.1111111111111111
264 359 0.2
264 343 0.125
264 291 0.1
264 307 0.14285714285714285
264 263 0.047619047619047616
264 265 0.047619047619047616
264 267 0.0625
264 492 0.1
264 270 0.08333333333333333
265 288 0.3333333333333333
265 273 0.09090909090909091
265 274 0.06666666666666667
265 264 0.045454545454545456
265 284 0.08333333333333333
265 282 0.08333333333333333
265 268 0.0625
265 338 0.1111111111111111
265 271 0.02127659574468085
266 272 0.1
266 322 0.2
266 324 0.3333333333333333
266 405 0.1
266 294 0.16666666666666666
266 279 0.125
266 263 0.047619047619047616
266 381 0.5
266 318 0.2
267 305 0.25
267 373 0.25
267 310 0.07142857142857142
267 264 0.045454545454545456
267 346 0.25
267 269 0.09090909090909091
267 303 0.05
268 274 0.06666666666666667
268 275 0.08333333333333333
268 311 0.3333333333333333
268 265 0.047619047619047616
268 355 0.16666666666666666
268 285 0.08333333333333333
268 286 0.14285714285714285
268 317 0.058823529411764705
269 361 0.3333333333333333
269 378 0.25
269 267 0.0625
269 326 0.09090909090909091
269 375 0.5
270 264 0.045454545454545456
270 407 0.3333333333333333
270 348 0.2
270 351 0.14285714285714285
271 448 0.16666666666666666
271 289 0.14285714285714285
271 452 0.125
271 423 0.125
271 297 0.05555555555555555
271 364 0.14285714285714285
271 366 0.2
271 399 0.2
271 272 0.1
271 481 0.0625
271 276 0.08333333333333333
271 309 0.06666666666666667
271 278 0.05
271 265 0.047619047619047616
271 280 0.06666666666666667
271 308 0.058823529411764705
271 282 0.08333333333333333
271 347 0.07692307692307693
271 284 0.08333333333333333
271 350 0.07692307692307693
271 287 0.047619047619047616
272 279 0.125
272 345 0.5
272 266 0.05555555555555555
272 275 0.08333333333333333
272 271 0.02127659574468085
273 265 0.047619047619047616
273 275 0.08333333333333333
273 316 0.16666666666666666
273 277 0.16666666666666666
273 409 0.3333333333333333
274 455 0.25
274 300 0.07692307692307693
274 265 0.047619047619047616
274 299 0.1111111111111111
274 268 0.0625
274 285 0.08333333333333333
274 301 0.07142857142857142
275 272 0.1
275 273 0.09090909090909091
275 371 0.1111111111111111
275 326 0.09090909090909091
275 408 0.5
275 268 0.0625
276 280 0.06666666666666667
276 452 0.125
276 278 0.05
276 271 0.02127659574468085
277 265 0.047619047619047616
277 291 0.1
277 273 0.09090909090909091
278 416 0.5
278 322 0.2
278 323 0.2
278 276 0.08333333333333333
278 293 0.1
278 328 0.5
278 271 0.02127659574468085
278 403 0.125
278 398 0.3333333333333333
278 287 0.047619047619047616
279 272 0.1
279 266 0.05555555555555555
279 314 0.2
279 290 0.5
280 308 0.058823529411764705
280 297 0.05555555555555555
280 276 0.08333333333333333
280 284 0.08333333333333333
280 350 0.07692307692307693
280 271 0.02127659574468085
281 320 0.09090909090909091
281 385 0.16666666666666666
281 270 0.08333333333333333
281 422 0.125
281 295 0.125
281 264 0.045454545454545456
281 327 0.058823529411764705
281 413 0.2
281 302 0.16666666666666666
281 367 0.2
282 385 0.16666666666666666
282 265 0.047619047619047616
282 289 0.14285714285714285
282 425 0.5
282 271 0.02127659574468085
283 265 0.047619047619047616
283 338 0.1111111111111111
284 440 0.5
284 329 0.5
284 280 0.06666666666666667
284 265 0.047619047619047616
284 429 0.5
284 271 0.02127659574468085
285 274 0.06666666666666667
285 376 0.125
285 265 0.047619047619047616
285 410 0.25
285 268 0.0625
285 338 0.1111111111111111
286 355 0.16666666666666666
286 268 0.0625
286 317 0.058823529411764705
287 384 0.3333333333333333
287 312 0.07692307692307693
287 450 0.3333333333333333
287 403 0.125
287 278 0.05
287 296 0.3333333333333333
287 393 0.1111111111111111
287 271 0.02127659574468085
287 424 0.25
287 303 0.05
288 265 0.047619047619047616
288 283 0.25
289 282 0.08333333333333333
289 438 0.5
289 271 0.02127659574468085
290 279 0.125
291 264 0.045454545454545456
291 360 0.14285714285714285
291 292 0.14285714285714285
291 277 0.16666666666666666
291 376 0.125
292 344 0.14285714285714285
292 291 0.1
292 277 0.16666666666666666
292 327 0.058823529411764705
293 312 0.07692307692307693
293 321 0.125
293 428 0.14285714285714285
293 278 0.05
293 417 0.5
294 433 0.3333333333333333
294 266 0.05555555555555555
294 443 0.125
295 281 0.05
295 386 0.16666666666666666
295 327 0.058823529411764705
296 269 0.09090909090909091
296 287 0.047619047619047616
297 276 0.08333333333333333
297 309 0.06666666666666667
297 280 0.06666666666666667
297 377 0.14285714285714285
297 298 0.047619047619047616
297 347 0.07692307692307693
297 364 0.14285714285714285
297 452 0.125
297 271 0.02127659574468085
298 441 0.3333333333333333
298 335 0.3333333333333333
298 374 0.2
298 313 0.058823529411764705
298 397 0.1111111111111111
298 297 0.05555555555555555
298 330 0.07692307692307693
298 271 0.02127659574468085
298 479 0.14285714285714285
298 301 0.07142857142857142
298 303 0.05
299 313 0.058823529411764705
299 274 0.06666666666666667
299 267 0.0625
299 306 0.16666666666666666
300 401 0.3333333333333333
300 274 0.06666666666666667
300 371 0.1111111111111111
300 313 0.058823529411764705
300 301 0.07142857142857142
300 418 0.3333333333333333
301 420 0.2
301 274 0.06666666666666667
301 460 0.3333333333333333
301 300 0.07692307692307693
301 298 0.047619047619047616
302 264 0.045454545454545456
302 281 0.05
302 282 0.08333333333333333
302 385 0.16666666666666666
303 481 0.0625
303 299 0.1111111111111111
303 388 0.5
303 310 0.07142857142857142
303 457 0.25
303 298 0.047619047619047616
303 267 0.0625
303 395 0.25
303 330 0.07692307692307693
303 287 0.047619047619047616
304 300 0.07692307692307693
304 358 0.25
304 415 0.16666666666666666
305 267 0.0625
305 373 0.25
306 363 0.5
306 314 0.2
306 299 0.1111111111111111
307 264 0.045454545454545456
307 359 0.2
307 270 0.08333333333333333
307 351 0.14285714285714285
308 368 0.14285714285714285
308 276 0.08333333333333333
308 309 0.06666666666666667
308 423 0.125
308 280 0.06666666666666667
308 377 0.14285714285714285
308 364 0.14285714285714285
308 271 0.02127659574468085
309 368 0.14285714285714285
309 448 0.16666666666666666
309 308 0.058823529411764705
309 423 0.125
309 280 0.06666666666666667
309 297 0.05555555555555555
309 350 0.07692307692307693
309 271 0.02127659574468085
310 337 0.3333333333333333
310 372 0.1
310 357 0.125
310 303 0.05
310 267 0.0625
310 414 0.16666666666666666
310 325 0.14285714285714285
311 268 0.0625
311 286 0.14285714285714285
312 287 0.047619047619047616
312 400 0.16666666666666666
312 293 0.1
312 331 0.1111111111111111
312 380 0.125
312 271 0.02127659574468085
313 426 0.25
313 391 0.16666666666666666
313 346 0.25
313 299 0.1111111111111111
313 300 0.07692307692307693
313 298 0.047619047619047616
313 382 0.25
313 301 0.07142857142857142
314 306 0.16666666666666666
314 279 0.125
314 287 0.047619047619047616
315 369 0.14285714285714285
315 356 0.25
315 263 0.047619047619047616
315 362 0.14285714285714285
315 349 0.125
315 442 0.16666666666666666
316 273 0.09090909090909091
316 338 0.1111111111111111
316 371 0.1111111111111111
317 383 0.25
317 436 0.25
317 445 0.3333333333333333
317 282 0.08333333333333333
317 299 0.1111111111111111
317 268 0.0625
317 427 0.5
317 286 0.14285714285714285
317 319 0.2
318 266 0.05555555555555555
318 394 0.25
319 332 0.16666666666666666
319 317 0.058823529411764705
320 386 0.16666666666666666
320 422 0.125
320 327 0.058823529411764705
320 281 0.05
320 295 0.125
320 367 0.2
321 323 0.2
321 293 0.1
321 342 0.25
321 263 0.047619047619047616
322 266 0.05555555555555555
322 278 0.05
323 321 0.125
323 278 0.05
324 266 0.05555555555555555
324 318 0.2
325 357 0.125
325 310 0.07142857142857142
326 275 0.08333333333333333
326 412 0.2
326 269 0.09090909090909091
326 334 0.14285714285714285
326 421 0.25
327 320 0.09090909090909091
327 353 0.2
327 370 0.3333333333333333
327 339 0.08333333333333333
327 292 0.14285714285714285
327 295 0.125
327 281 0.05
327 391 0.16666666666666666
328 278 0.05
329 284 0.08333333333333333
330 404 0.3333333333333333
330 437 0.14285714285714285
330 390 0.25
330 298 0.047619047619047616
330 301 0.07142857142857142
330 303 0.05
331 312 0.07692307692307693
331 392 0.25
331 380 0.125
332 289 0.14285714285714285
332 331 0.1111111111111111
332 317 0.058823529411764705
332 319 0.2
333 263 0.047619047619047616
